
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# d783f392-3a63-4b4b-9acb-72567d000e38 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.194     1    3.194          0.152    0.0  17.0        -        3.0     -       -             0        cn17644-enp5s0 
createfile_ID0000001                1   condorpool 3.243     1    3.243          9.77     0.0  0.0         -        3.0     -       -             0        cn17644-enp5s0 
binary_ID0000003                    1   condorpool 4.131     1    4.131          15.172   0.0  0.0         -        4.0     -       -             0        cn17644-enp5s0 
binary_ID0000002                    1   condorpool 3.685     1    3.685          13.715   0.0  5.0         -        3.0     -       -             0        cn17644-enp5s0 
binary_ID0000007                    1   condorpool 4.261     1    4.261          16.021   0.0  0.0         -        4.0     -       -             0        cn17644-enp5s0 
binary_ID0000005                    1   condorpool 3.982     1    3.982          14.415   0.0  4.0         -        5.0     -       -             0        cn17644-enp5s0 
binary_ID0000006                    1   condorpool 4.349     1    4.349          14.511   1.0  9.0         -        4.0     -       -             0        cn17644-enp5s0 
binary_ID0000004                    1   condorpool 4.778     1    4.778          15.458   1.0  9.0         -        5.0     -       -             0        cn17644-enp5s0 
binary_ID0000008                    1   condorpool 4.146     1    4.146          15.02    0.0  0.0         -        4.0     -       -             0        cn17644-enp5s0 
binary_ID0000014                    1   condorpool 4.345     1    4.345          15.926   1.0  4.0         -        5.0     -       -             0        cn17644-enp5s0 
binary_ID0000015                    1   condorpool 3.528     1    3.528          13.081   0.0  9.0         -        4.0     -       -             0        cn17644-enp5s0 
