
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 5547103b-ed90-4ee4-8629-668426cd1909 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.192     1    3.192          0.15     1.0  17.0        -        3.0     -       -             0        cn17660-enp5s0 
createfile_ID0000001                1   condorpool 6.982     1    6.982          10.628   0.0  6.0         -        7.0     -       -             0        cn17660-enp5s0 
binary_ID0000003                    1   condorpool 8.405     1    8.405          19.789   0.0  1.0         -        9.0     -       -             0        cn17660-enp5s0 
binary_ID0000002                    1   condorpool 8.665     1    8.665          19.499   1.0  1.0         -        9.0     -       -             0        cn17660-enp5s0 
binary_ID0000007                    1   condorpool 9.66      1    9.66           19.72    0.0  0.0         -        10.0    -       -             0        cn17660-enp5s0 
binary_ID0000005                    1   condorpool 8.618     1    8.618          20.009   0.0  0.0         -        9.0     -       -             0        cn17660-enp5s0 
binary_ID0000006                    1   condorpool 7.813     1    7.813          18.405   1.0  9.0         -        8.0     -       -             0        cn17660-enp5s0 
binary_ID0000004                    1   condorpool 9.088     1    9.088          19.775   1.0  10.0        -        9.0     -       -             0        cn17660-enp5s0 
binary_ID0000008                    1   condorpool 10.096    1    10.096         20.736   1.0  10.0        -        11.0    -       -             0        cn17660-enp5s0 
binary_ID0000014                    1   condorpool 10.128    1    10.128         19.777   1.0  10.0        -        11.0    -       -             0        cn17660-enp5s0 
binary_ID0000015                    1   condorpool 10.141    1    10.141         18.259   1.0  10.0        -        11.0    -       -             0        cn17661-ens4   
binary_ID0000012                    1   condorpool 9.787     1    9.787          19.414   1.0  11.0        -        10.0    -       -             0        cn17661-ens4   
binary_ID0000013                    1   condorpool 12.654    1    12.654         19.756   1.0  10.0        -        13.0    -       -             0        cn17645-ens4   
binary_ID0000010                    1   condorpool 10.983    1    10.983         19.701   1.0  6.0         -        11.0    -       -             0        cn17645-ens4   
binary_ID0000011                    1   condorpool 12.039    1    12.039         20.188   1.0  6.0         -        12.0    -       -             0        cn17651-ens4   
binary_ID0000009                    1   condorpool 12.522    1    12.522         21.234   1.0  6.0         -        12.0    -       -             0        cn17651-ens4   
