
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 9492b01c-20e9-427f-83a4-3c2d5f81fbcf (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.622     1    3.622          0.184    1.0  17.0        -        4.0     -       -             0        cn17639-ens4   
createfile_ID0000001                1   condorpool 6.891     1    6.891          9.612    0.0  0.0         -        7.0     -       -             0        cn17639-ens4   
binary_ID0000003                    1   condorpool 9.615     1    9.615          18.476   1.0  0.0         -        10.0    -       -             0        cn17639-ens4   
binary_ID0000002                    1   condorpool 9.089     1    9.089          17.214   0.0  10.0        -        10.0    -       -             0        cn17639-ens4   
binary_ID0000007                    1   condorpool 9.327     1    9.327          23.364   0.0  0.0         -        10.0    -       -             0        cn17639-ens4   
binary_ID0000005                    1   condorpool 8.813     1    8.813          20.292   0.0  6.0         -        9.0     -       -             0        cn17644-enp5s0 
binary_ID0000006                    1   condorpool 9.782     1    9.782          21.771   0.0  6.0         -        10.0    -       -             0        cn17636-enp5s0 
binary_ID0000004                    1   condorpool 8.798     1    8.798          20.691   0.0  6.0         -        9.0     -       -             0        cn17637-ens4   
binary_ID0000008                    1   condorpool 9.224     1    9.224          22.253   0.0  0.0         -        10.0    -       -             0        cn17644-enp5s0 
binary_ID0000014                    1   condorpool 9.69      1    9.69           21.748   0.0  1.0         -        9.0     -       -             0        cn17636-enp5s0 
binary_ID0000015                    1   condorpool 9.054     1    9.054          21.976   0.0  1.0         -        9.0     -       -             0        cn17637-ens4   
binary_ID0000012                    1   condorpool 8.367     1    8.367          20.798   0.0  9.0         -        9.0     -       -             0        cn17637-ens4   
binary_ID0000013                    1   condorpool 9.196     1    9.196          21.105   0.0  9.0         -        9.0     -       -             0        cn17644-enp5s0 
binary_ID0000010                    1   condorpool 8.737     1    8.737          19.717   0.0  5.0         -        8.0     -       -             0        cn17636-enp5s0 
binary_ID0000011                    1   condorpool 9.127     1    9.127          20.816   1.0  9.0         -        10.0    -       -             0        cn17639-ens4   
binary_ID0000009                    1   condorpool 9.303     1    9.303          21.157   1.0  9.0         -        10.0    -       -             0        cn17640-enp5s0 
binary_ID0000018                    1   condorpool 9.218     1    9.218          20.767   0.0  0.0         -        9.0     -       -             0        cn17640-enp5s0 
binary_ID0000029                    1   condorpool 9.051     1    9.051          20.684   0.0  0.0         -        9.0     -       -             0        cn17644-enp5s0 
binary_ID0000019                    1   condorpool 8.731     1    8.731          21.435   0.0  0.0         -        9.0     -       -             0        cn17639-ens4   
binary_ID0000016                    1   condorpool 9.581     1    9.581          20.536   0.0  0.0         -        10.0    -       -             0        cn17636-enp5s0 
binary_ID0000027                    1   condorpool 9.742     1    9.742          21.473   0.0  0.0         -        10.0    -       -             0        cn17637-ens4   
binary_ID0000017                    1   condorpool 8.097     1    8.097          20.006   1.0  4.0         -        9.0     -       -             0        cn17639-ens4   
binary_ID0000028                    1   condorpool 8.94      1    8.94           19.577   1.0  4.0         -        10.0    -       -             0        cn17644-enp5s0 
binary_ID0000025                    1   condorpool 8.492     1    8.492          20.209   1.0  5.0         -        8.0     -       -             0        cn17640-enp5s0 
binary_ID0000026                    1   condorpool 9.055     1    9.055          20.225   1.0  5.0         -        9.0     -       -             0        cn17636-enp5s0 
binary_ID0000023                    1   condorpool 9.714     1    9.714          20.954   1.0  4.0         -        10.0    -       -             0        cn17637-ens4   
binary_ID0000024                    1   condorpool 9.254     1    9.254          20.228   0.0  7.0         -        9.0     -       -             0        cn17639-ens4   
binary_ID0000021                    1   condorpool 9.129     1    9.129          20.18    0.0  7.0         -        10.0    -       -             0        cn17640-enp5s0 
binary_ID0000022                    1   condorpool 9.967     1    9.967          19.068   0.0  8.0         -        10.0    -       -             0        cn17644-enp5s0 
binary_ID0000030                    1   condorpool 9.029     1    9.029          19.752   0.0  9.0         -        9.0     -       -             0        cn17636-enp5s0 
binary_ID0000020                    1   condorpool 9.469     1    9.469          20.758   0.0  9.0         -        10.0    -       -             0        cn17635-ens4   
binary_ID0000031                    1   condorpool 9.042     1    9.042          20.481   0.0  4.0         -        9.0     -       -             0        cn17642-enp5s0 
process_ID0000036                   1   condorpool 9.624     1    9.624          17.347   1.0  0.0         -        10.0    -       -             0        cn17640-enp5s0 
process_ID0000047                   1   condorpool 9.91      1    9.91           17.344   1.0  0.0         -        10.0    -       -             0        cn17644-enp5s0 
process_ID0000037                   1   condorpool 9.378     1    9.378          17.099   1.0  0.0         -        10.0    -       -             0        cn17635-ens4   
process_ID0000038                   1   condorpool 8.58      1    8.58           15.595   1.0  1.0         -        8.0     -       -             0        cn17639-ens4   
process_ID0000039                   1   condorpool 9.12      1    9.12           16.376   1.0  1.0         -        9.0     -       -             0        cn17642-enp5s0 
process_ID0000032                   1   condorpool 9.869     1    9.869          17.776   0.0  0.0         -        10.0    -       -             0        cn17636-enp5s0 
process_ID0000043                   1   condorpool 8.712     1    8.712          15.528   0.0  3.0         -        9.0     -       -             0        cn17639-ens4   
process_ID0000033                   1   condorpool 9.087     1    9.087          15.886   0.0  4.0         -        9.0     -       -             0        cn17642-enp5s0 
process_ID0000044                   1   condorpool 8.51      1    8.51           15.596   0.0  4.0         -        9.0     -       -             0        cn17635-ens4   
process_ID0000034                   1   condorpool 8.334     1    8.334          15.781   0.0  4.0         -        9.0     -       -             0        cn17640-enp5s0 
process_ID0000045                   1   condorpool 8.535     1    8.535          15.146   0.0  0.0         -        9.0     -       -             0        cn17644-enp5s0 
