
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 19fb80cf-bee6-4e7f-9514-171c50a9e844 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.335     1    3.335          0.151    0.0  11.0        -        4.0     -       -             0        cn17644-enp5s0 
createfile_ID0000001                1   condorpool 4.25      1    4.25           2.499    0.0  0.0         -        5.0     -       -             0        cn17644-enp5s0 
binary_ID0000003                    1   condorpool 5.811     1    5.811          3.204    1.0  1.0         -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000002                    1   condorpool 6.411     1    6.411          3.341    0.0  7.0         -        7.0     -       -             0        cn17644-enp5s0 
binary_ID0000007                    1   condorpool 9.781     1    9.781          3.982    0.0  0.0         -        10.0    -       -             0        cn17644-enp5s0 
binary_ID0000005                    1   condorpool 5.144     1    5.144          3.638    1.0  8.0         -        5.0     -       -             0        cn17639-ens4   
binary_ID0000006                    1   condorpool 4.129     1    4.129          3.44     1.0  8.0         -        4.0     -       -             0        cn17637-ens4   
binary_ID0000004                    1   condorpool 7.257     1    7.257          3.586    1.0  8.0         -        7.0     -       -             0        cn17642-enp5s0 
binary_ID0000008                    1   condorpool 7.014     1    7.014          2.459    1.0  0.0         -        7.0     -       -             0        cn17642-enp5s0 
binary_ID0000014                    1   condorpool 6.596     1    6.596          4.145    1.0  0.0         -        7.0     -       -             0        cn17644-enp5s0 
binary_ID0000015                    1   condorpool 7.607     1    7.607          3.851    1.0  0.0         -        8.0     -       -             0        cn17639-ens4   
binary_ID0000012                    1   condorpool 5.27      1    5.27           2.745    1.0  0.0         -        6.0     -       -             0        cn17637-ens4   
binary_ID0000013                    1   condorpool 4.016     1    4.016          2.432    1.0  6.0         -        4.0     -       -             0        cn17637-ens4   
binary_ID0000010                    1   condorpool 5.979     1    5.979          4.169    0.0  2.0         -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000011                    1   condorpool 7.498     1    7.498          3.556    0.0  2.0         -        8.0     -       -             0        cn17642-enp5s0 
binary_ID0000009                    1   condorpool 6.464     1    6.464          3.953    0.0  3.0         -        7.0     -       -             0        cn17639-ens4   
binary_ID0000018                    1   condorpool 5.342     1    5.342          3.3      0.0  0.0         -        6.0     -       -             0        cn17642-enp5s0 
binary_ID0000029                    1   condorpool 6.724     1    6.724          3.608    0.0  0.0         -        7.0     -       -             0        cn17644-enp5s0 
binary_ID0000019                    1   condorpool 6.593     1    6.593          3.973    0.0  0.0         -        7.0     -       -             0        cn17639-ens4   
binary_ID0000016                    1   condorpool 4.692     1    4.692          3.517    0.0  1.0         -        4.0     -       -             0        cn17637-ens4   
binary_ID0000027                    1   condorpool 4.254     1    4.254          2.579    0.0  6.0         -        4.0     -       -             0        cn17637-ens4   
binary_ID0000017                    1   condorpool 7.334     1    7.334          3.672    0.0  0.0         -        8.0     -       -             0        cn17642-enp5s0 
binary_ID0000028                    1   condorpool 4.531     1    4.531          3.373    0.0  1.0         -        5.0     -       -             0        cn17639-ens4   
binary_ID0000025                    1   condorpool 5.379     1    5.379          4.015    0.0  1.0         -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000026                    1   condorpool 5.594     1    5.594          2.367    0.0  4.0         -        6.0     -       -             0        cn17637-ens4   
binary_ID0000023                    1   condorpool 5.206     1    5.206          3.503    0.0  6.0         -        6.0     -       -             0        cn17636-enp5s0 
binary_ID0000024                    1   condorpool 3.901     1    3.901          3.283    0.0  1.0         -        5.0     -       -             0        cn17635-ens4   
binary_ID0000021                    1   condorpool 6.893     1    6.893          4.349    0.0  1.0         -        8.0     -       -             0        cn17662-enp5s0 
binary_ID0000022                    1   condorpool 6.025     1    6.025          4.541    0.0  1.0         -        7.0     -       -             0        cn17640-enp5s0 
binary_ID0000030                    1   condorpool 3.036     1    3.036          2.217    0.0  1.0         -        4.0     -       -             0        cn17639-ens4   
binary_ID0000020                    1   condorpool 5.162     1    5.162          3.973    0.0  2.0         -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000031                    1   condorpool 4.976     1    4.976          3.418    0.0  0.0         -        5.0     -       -             0        cn17635-ens4   
process_ID0000036                   1   condorpool 6.247     1    6.247          3.581    1.0  1.0         -        6.0     -       -             0        cn17642-enp5s0 
process_ID0000047                   1   condorpool 4.778     1    4.778          3.093    0.0  1.0         -        5.0     -       -             0        cn17636-enp5s0 
process_ID0000037                   1   condorpool 5.744     1    5.744          3.233    1.0  1.0         -        6.0     -       -             0        cn17635-ens4   
process_ID0000038                   1   condorpool 6.192     1    6.192          3.942    1.0  0.0         -        6.0     -       -             0        cn17644-enp5s0 
process_ID0000039                   1   condorpool 4.876     1    4.876          3.917    1.0  0.0         -        5.0     -       -             0        cn17662-enp5s0 
process_ID0000032                   1   condorpool 5.903     1    5.903          4.292    0.0  0.0         -        6.0     -       -             0        cn17636-enp5s0 
