
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# ce6b3439-7d0b-4aa4-b19a-b031509325e0 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
process_ID0000045                   1   condorpool 2.383     1    2.383          1.717    0.0  1.0         -        2.0     -       -             0        cn17637-ens4   
process_ID0000035                   1   condorpool 3.676     1    3.676          1.661    0.0  1.0         -        3.0     -       -             0        cn17635-ens4   
process_ID0000046                   1   condorpool 3.644     1    3.644          2.367    0.0  1.0         -        4.0     -       -             0        cn17662-enp5s0 
process_ID0000040                   1   condorpool 3.27      1    3.27           1.732    0.0  0.0         -        3.0     -       -             0        cn17636-enp5s0 
process_ID0000041                   1   condorpool 2.907     1    2.907          1.867    0.0  2.0         -        3.0     -       -             0        cn17637-ens4   
process_ID0000042                   1   condorpool 2.21      1    2.21           1.712    0.0  0.0         -        3.0     -       -             0        cn17636-enp5s0 
reduce_ID0000054                    1   condorpool 9.81      1    9.81           2.958    0.0  1.0         -        10.0    -       -             0        cn17637-ens4   
reduce_ID0000053                    1   condorpool 4.747     1    4.747          3.911    0.0  0.0         -        5.0     -       -             0        cn17636-enp5s0 
reduce_ID0000052                    1   condorpool 5.066     1    5.066          3.237    0.0  0.0         -        5.0     -       -             0        cn17635-ens4   
reduce_ID0000051                    1   condorpool 6.489     1    6.489          4.111    0.0  0.0         -        7.0     -       -             0        cn17662-enp5s0 
reduce_ID0000055                    1   condorpool 3.752     1    3.752          2.811    0.0  5.0         -        4.0     -       -             0        cn17636-enp5s0 
reduce_ID0000049                    1   condorpool 3.926     1    3.926          2.949    0.0  0.0         -        4.0     -       -             0        cn17635-ens4   
reduce_ID0000048                    1   condorpool 4.84      1    4.84           3.963    1.0  2.0         -        5.0     -       -             0        cn17662-enp5s0 
reduce_ID0000050                    1   condorpool 5.753     1    5.753          3.84     1.0  4.0         -        6.0     -       -             0        cn17636-enp5s0 
reduce_ID0000058                    1   condorpool 7.992     1    7.992          6.817    0.0  0.0         -        8.0     -       -             0        cn17637-ens4   
reduce_ID0000057                    1   condorpool 9.796     1    9.796          6.046    0.0  0.0         -        10.0    -       -             0        cn17636-enp5s0 
reduce_ID0000056                    1   condorpool 7.704     1    7.704          6.699    0.0  0.0         -        8.0     -       -             0        cn17635-ens4   
reduce_ID0000059                    1   condorpool 16.373    1    16.373         8.079    0.0  0.0         -        17.0    -       -             0        cn17662-enp5s0 
reduce_ID0000061                    1   condorpool 15.18     1    15.18          13.299   0.0  0.0         -        15.0    -       -             0        cn17637-ens4   
reduce_ID0000060                    1   condorpool 17.969    1    17.969         15.991   0.0  0.0         -        18.0    -       -             0        cn17662-enp5s0 
reduce_ID0000062                    1   condorpool 84.378    1    84.378         30.187   0.0  0.0         -        85.0    -       -             0        cn17637-ens4   
stage_out_remote_condorpool_9_0     1   condorpool 40.37     1    40.37          28.471   0.0  0.0         -        40.0    -       -             0        cn17637-ens4   
