
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 34e6fee5-15ca-45aa-be05-31f343b92df9 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
process_ID0000045                   1   condorpool 2.167     1    2.167          3.845    0.0  14.0        -        3.0     -       -             0        cn17635-ens4   
process_ID0000035                   1   condorpool 2.227     1    2.227          5.879    0.0  16.0        -        3.0     -       -             0        cn17662-enp5s0 
process_ID0000046                   1   condorpool 2.378     1    2.378          4.376    0.0  19.0        -        3.0     -       -             0        cn17662-enp5s0 
process_ID0000040                   1   condorpool 2.416     1    2.416          4.347    0.0  21.0        -        3.0     -       -             0        cn17662-enp5s0 
process_ID0000041                   1   condorpool 2.433     1    2.433          4.323    0.0  24.0        -        2.0     -       -             0        cn17662-enp5s0 
process_ID0000042                   1   condorpool 2.418     1    2.418          4.417    0.0  22.0        -        2.0     -       -             0        cn17662-enp5s0 
reduce_ID0000054                    1   condorpool 3.867     1    3.867          10.232   0.0  0.0         -        5.0     -       -             0        cn17662-enp5s0 
reduce_ID0000053                    1   condorpool 4.05      1    4.05           8.451    0.0  5.0         -        4.0     -       -             0        cn17662-enp5s0 
reduce_ID0000052                    1   condorpool 4.078     1    4.078          8.772    0.0  9.0         -        5.0     -       -             0        cn17662-enp5s0 
reduce_ID0000051                    1   condorpool 4.088     1    4.088          8.293    1.0  14.0        -        4.0     -       -             0        cn17662-enp5s0 
reduce_ID0000055                    1   condorpool 4.117     1    4.117          8.161    0.0  17.0        -        5.0     -       -             0        cn17662-enp5s0 
reduce_ID0000049                    1   condorpool 3.609     1    3.609          11.282   0.0  14.0        -        4.0     -       -             0        cn17635-ens4   
reduce_ID0000048                    1   condorpool 3.674     1    3.674          8.513    0.0  17.0        -        4.0     -       -             0        cn17662-enp5s0 
reduce_ID0000050                    1   condorpool 3.09      1    3.09           9.581    0.0  18.0        -        4.0     -       -             0        cn17635-ens4   
reduce_ID0000058                    1   condorpool 5.843     1    5.843          14.04    1.0  0.0         -        6.0     -       -             0        cn17635-ens4   
reduce_ID0000057                    1   condorpool 6.85      1    6.85           15.494   1.0  0.0         -        7.0     -       -             0        cn17662-enp5s0 
reduce_ID0000056                    1   condorpool 5.839     1    5.839          13.714   0.0  6.0         -        6.0     -       -             0        cn17635-ens4   
reduce_ID0000059                    1   condorpool 6.021     1    6.021          14.169   0.0  8.0         -        6.0     -       -             0        cn17662-enp5s0 
reduce_ID0000061                    1   condorpool 10.937    1    10.937         20.386   0.0  0.0         -        11.0    -       -             0        cn17635-ens4   
reduce_ID0000060                    1   condorpool 12.056    1    12.056         23.602   0.0  0.0         -        12.0    -       -             0        cn17662-enp5s0 
reduce_ID0000062                    1   condorpool 42.536    1    42.536         24.141   1.0  1.0         -        42.0    -       -             -6       cn17635-ens4   
reduce_ID0000062                    2   condorpool 17.748    1    17.748         31.138   0.0  0.0         -        18.0    -       -             0        cn17635-ens4   
stage_out_remote_condorpool_9_0     1   condorpool 20.456    1    20.456         8.718    0.0  0.0         -        21.0    -       -             0        cn17635-ens4   
