
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# db8dc262-1826-4a28-91ff-5dbe06d791f5 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname     
process_ID0000047                   1   condorpool 1.231     1    1.231          0.847    0.0  2.0         -        1.0     -       -             0        cn17641-ens4 
process_ID0000037                   1   condorpool 1.338     1    1.338          0.888    0.0  3.0         -        2.0     -       -             0        cn17641-ens4 
process_ID0000038                   1   condorpool 1.92      1    1.92           0.96     1.0  1.0         -        2.0     -       -             0        cn17641-ens4 
process_ID0000039                   1   condorpool 1.255     1    1.255          0.699    1.0  3.0         -        1.0     -       -             0        cn17641-ens4 
process_ID0000032                   1   condorpool 2.3       1    2.3            0.701    1.0  2.0         -        3.0     -       -             0        cn17641-ens4 
process_ID0000043                   1   condorpool 1.112     1    1.112          0.647    1.0  2.0         -        1.0     -       -             0        cn17641-ens4 
process_ID0000033                   1   condorpool 1.178     1    1.178          0.935    1.0  2.0         -        1.0     -       -             0        cn17655-ens4 
process_ID0000044                   1   condorpool 1.046     1    1.046          0.945    0.0  0.0         -        1.0     -       -             0        cn17641-ens4 
process_ID0000034                   1   condorpool 0.738     1    0.738          0.626    0.0  0.0         -        1.0     -       -             0        cn17641-ens4 
process_ID0000045                   1   condorpool 1.007     1    1.007          0.955    0.0  0.0         -        2.0     -       -             0        cn17641-ens4 
process_ID0000035                   1   condorpool 1.277     1    1.277          0.804    0.0  0.0         -        2.0     -       -             0        cn17641-ens4 
process_ID0000046                   1   condorpool 1.697     1    1.697          0.93     0.0  1.0         -        1.0     -       -             0        cn17655-ens4 
process_ID0000040                   1   condorpool 1.002     1    1.002          0.789    0.0  0.0         -        1.0     -       -             0        cn17641-ens4 
process_ID0000041                   1   condorpool 1.323     1    1.323          1.211    0.0  0.0         -        2.0     -       -             0        cn17641-ens4 
process_ID0000042                   1   condorpool 1.173     1    1.173          0.918    1.0  0.0         -        2.0     -       -             0        cn17641-ens4 
stage_out_remote_condorpool_5_0     1   condorpool 9.949     1    9.949          6.904    0.0  0.0         -        10.0    -       -             0        cn17641-ens4 
stage_out_remote_condorpool_5_1     1   condorpool 10.315    1    10.315         6.919    0.0  0.0         -        11.0    -       -             0        cn17641-ens4 
reduce_ID0000054                    1   condorpool 1.795     1    1.795          1.6      1.0  0.0         -        2.0     -       -             0        cn17641-ens4 
reduce_ID0000053                    1   condorpool 2.735     1    2.735          1.799    1.0  0.0         -        3.0     -       -             0        cn17655-ens4 
reduce_ID0000052                    1   condorpool 4.233     1    4.233          1.82     0.0  2.0         -        5.0     -       -             0        cn17641-ens4 
reduce_ID0000051                    1   condorpool 1.903     1    1.903          1.667    0.0  0.0         -        2.0     -       -             0        cn17655-ens4 
reduce_ID0000055                    1   condorpool 2.882     1    2.882          1.638    0.0  2.0         -        3.0     -       -             0        cn17641-ens4 
reduce_ID0000049                    1   condorpool 2.835     1    2.835          1.775    0.0  2.0         -        4.0     -       -             0        cn17655-ens4 
reduce_ID0000048                    1   condorpool 1.306     1    1.306          1.286    0.0  5.0         -        2.0     -       -             0        cn17641-ens4 
reduce_ID0000050                    1   condorpool 1.661     1    1.661          1.604    0.0  5.0         -        2.0     -       -             0        cn17641-ens4 
stage_out_remote_condorpool_6_0     1   condorpool 8.34      1    8.34           7.078    0.0  1.0         -        8.0     -       -             0        cn17641-ens4 
stage_out_remote_condorpool_6_1     1   condorpool 8.41      1    8.41           5.402    0.0  0.0         -        8.0     -       -             0        cn17655-ens4 
reduce_ID0000058                    1   condorpool 3.93      1    3.93           3.338    0.0  8.0         -        4.0     -       -             0        cn17641-ens4 
reduce_ID0000057                    1   condorpool 2.785     1    2.785          2.492    1.0  8.0         -        3.0     -       -             0        cn17655-ens4 
reduce_ID0000056                    1   condorpool 6.957     1    6.957          3.604    0.0  11.0        -        7.0     -       -             0        cn17641-ens4 
reduce_ID0000059                    1   condorpool 6.125     1    6.125          2.893    0.0  6.0         -        7.0     -       -             0        cn17641-ens4 
stage_out_remote_condorpool_7_0     1   condorpool 9.355     1    9.355          8.366    0.0  0.0         -        10.0    -       -             0        cn17641-ens4 
stage_out_remote_condorpool_7_1     1   condorpool 9.05      1    9.05           8.25     0.0  0.0         -        9.0     -       -             0        cn17641-ens4 
reduce_ID0000061                    1   condorpool 10.614    1    10.614         7.575    1.0  10.0        -        10.0    -       -             0        cn17641-ens4 
reduce_ID0000060                    1   condorpool 7.849     1    7.849          7.615    1.0  10.0        -        8.0     -       -             0        cn17641-ens4 
stage_out_remote_condorpool_8_1     1   condorpool 9.909     1    9.909          7.242    0.0  12.0        -        10.0    -       -             0        cn17641-ens4 
stage_out_remote_condorpool_8_0     1   condorpool 14.207    1    14.207         8.934    1.0  12.0        -        14.0    -       -             0        cn17641-ens4 
reduce_ID0000062                    1   condorpool 19.951    1    19.951         17.185   0.0  12.0        -        20.0    -       -             0        cn17641-ens4 
stage_out_remote_condorpool_9_0     1   condorpool 18.023    1    18.023         15.285   0.0  0.0         -        19.0    -       -             0        cn17641-ens4 
