
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 010f30ca-d255-468d-8b46-ab4a37d1d32f (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.4       1    3.4            0.154    0.0  9.0         -        4.0     -       -             0        cn17644-enp5s0 
createfile_ID0000001                1   condorpool 6.264     1    6.264          13.505   1.0  1.0         -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000003                    1   condorpool 7.78      1    7.78           22.452   0.0  0.0         -        8.0     -       -             0        cn17644-enp5s0 
binary_ID0000002                    1   condorpool 6.134     1    6.134          20.55    0.0  8.0         -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000007                    1   condorpool 6.332     1    6.332          21.153   0.0  1.0         -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000005                    1   condorpool 6.322     1    6.322          20.128   0.0  7.0         -        7.0     -       -             0        cn17644-enp5s0 
binary_ID0000006                    1   condorpool 6.986     1    6.986          21.322   0.0  14.0        -        7.0     -       -             0        cn17644-enp5s0 
binary_ID0000004                    1   condorpool 7.267     1    7.267          20.795   0.0  19.0        -        7.0     -       -             0        cn17647-ens4   
binary_ID0000008                    1   condorpool 6.71      1    6.71           22.239   0.0  1.0         -        7.0     -       -             0        cn17644-enp5s0 
binary_ID0000014                    1   condorpool 5.826     1    5.826          18.095   0.0  7.0         -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000015                    1   condorpool 6.135     1    6.135          19.465   0.0  13.0        -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000012                    1   condorpool 8.302     1    8.302          21.088   0.0  19.0        -        9.0     -       -             0        cn17644-enp5s0 
binary_ID0000013                    1   condorpool 8.188     1    8.188          21.827   0.0  20.0        -        8.0     -       -             0        cn17644-enp5s0 
binary_ID0000010                    1   condorpool 9.79      1    9.79           24.148   0.0  15.0        -        10.0    -       -             0        cn17635-ens4   
binary_ID0000011                    1   condorpool 8.626     1    8.626          22.368   0.0  15.0        -        9.0     -       -             0        cn17635-ens4   
binary_ID0000009                    1   condorpool 7.787     1    7.787          18.814   0.0  15.0        -        8.0     -       -             0        cn17648-enp5s0 
binary_ID0000018                    1   condorpool 6.365     1    6.365          19.665   0.0  0.0         -        7.0     -       -             0        cn17644-enp5s0 
binary_ID0000029                    1   condorpool 6.065     1    6.065          19.133   0.0  7.0         -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000019                    1   condorpool 6.285     1    6.285          20.038   1.0  14.0        -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000016                    1   condorpool 8.935     1    8.935          21.239   0.0  20.0        -        10.0    -       -             0        cn17644-enp5s0 
binary_ID0000027                    1   condorpool 9.228     1    9.228          22.466   0.0  20.0        -        9.0     -       -             0        cn17658-enp5s0 
binary_ID0000017                    1   condorpool 8.997     1    8.997          22.531   0.0  15.0        -        9.0     -       -             0        cn17651-ens4   
binary_ID0000028                    1   condorpool 8.696     1    8.696          21.636   0.0  15.0        -        9.0     -       -             0        cn17658-enp5s0 
binary_ID0000025                    1   condorpool 9.891     1    9.891          21.968   0.0  15.0        -        10.0    -       -             0        cn17639-ens4   
binary_ID0000026                    1   condorpool 9.946     1    9.946          21.701   0.0  15.0        -        10.0    -       -             0        cn17644-enp5s0 
binary_ID0000023                    1   condorpool 9.646     1    9.646          21.55    0.0  15.0        -        10.0    -       -             0        cn17636-enp5s0 
binary_ID0000024                    1   condorpool 9.538     1    9.538          22.466   0.0  10.0        -        9.0     -       -             0        cn17639-ens4   
binary_ID0000021                    1   condorpool 8.687     1    8.687          19.826   0.0  10.0        -        9.0     -       -             0        cn17660-enp5s0 
binary_ID0000022                    1   condorpool 9.404     1    9.404          22.427   0.0  10.0        -        9.0     -       -             0        cn17636-enp5s0 
