
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 13a5d9cd-16c1-4fab-acce-eecfcf72b9de (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.26      1    3.26           0.17     0.0  16.0        -        4.0     -       -             0        cn17639-ens4   
process_ID0000077                   1   condorpool 2.321     1    2.321          0.945    0.0  6.0         -        3.0     -       -             0        cn17644-enp5s0 
process_ID0000067                   1   condorpool 1.053     1    1.053          0.871    0.0  1.0         -        2.0     -       -             0        cn17637-ens4   
process_ID0000078                   1   condorpool 1.584     1    1.584          0.924    0.0  1.0         -        2.0     -       -             0        cn17642-enp5s0 
process_ID0000068                   1   condorpool 1.544     1    1.544          0.806    0.0  2.0         -        1.0     -       -             0        cn17636-enp5s0 
process_ID0000079                   1   condorpool 1.12      1    1.12           0.875    0.0  2.0         -        2.0     -       -             0        cn17635-ens4   
process_ID0000072                   1   condorpool 2.903     1    2.903          0.965    0.0  1.0         -        3.0     -       -             0        cn17662-enp5s0 
process_ID0000073                   1   condorpool 1.065     1    1.065          0.881    1.0  0.0         -        1.0     -       -             0        cn17639-ens4   
process_ID0000074                   1   condorpool 1.915     1    1.915          0.926    1.0  0.0         -        2.0     -       -             0        cn17642-enp5s0 
process_ID0000064                   1   condorpool 0.994     1    0.994          0.803    1.0  0.0         -        1.0     -       -             0        cn17635-ens4   
process_ID0000075                   1   condorpool 2.002     1    2.002          0.919    0.0  0.0         -        2.0     -       -             0        cn17636-enp5s0 
process_ID0000070                   1   condorpool 1.791     1    1.791          0.926    0.0  0.0         -        2.0     -       -             0        cn17644-enp5s0 
process_ID0000071                   1   condorpool 1.815     1    1.815          0.938    0.0  1.0         -        2.0     -       -             0        cn17639-ens4   
process_ID0000087                   1   condorpool 0.649     1    0.649          0.64     0.0  0.0         -        1.0     -       -             0        cn17639-ens4   
process_ID0000088                   1   condorpool 1.514     1    1.514          0.903    0.0  0.0         -        2.0     -       -             0        cn17642-enp5s0 
process_ID0000089                   1   condorpool 1.437     1    1.437          0.838    0.0  0.0         -        2.0     -       -             0        cn17635-ens4   
process_ID0000083                   1   condorpool 1.906     1    1.906          0.801    0.0  0.0         -        3.0     -       -             0        cn17636-enp5s0 
process_ID0000094                   1   condorpool 1.78      1    1.78           0.93     0.0  0.0         -        2.0     -       -             0        cn17644-enp5s0 
process_ID0000084                   1   condorpool 1.059     1    1.059          0.863    1.0  1.0         -        1.0     -       -             0        cn17639-ens4   
process_ID0000095                   1   condorpool 1.646     1    1.646          0.914    1.0  1.0         -        2.0     -       -             0        cn17642-enp5s0 
process_ID0000085                   1   condorpool 1.196     1    1.196          0.892    1.0  0.0         -        1.0     -       -             0        cn17635-ens4   
process_ID0000086                   1   condorpool 3.712     1    3.712          0.865    1.0  0.0         -        4.0     -       -             0        cn17636-enp5s0 
process_ID0000090                   1   condorpool 2.158     1    2.158          0.908    1.0  0.0         -        2.0     -       -             0        cn17644-enp5s0 
process_ID0000080                   1   condorpool 1.095     1    1.095          0.897    0.0  0.0         -        2.0     -       -             0        cn17639-ens4   
process_ID0000091                   1   condorpool 1.849     1    1.849          0.895    0.0  0.0         -        2.0     -       -             0        cn17642-enp5s0 
process_ID0000081                   1   condorpool 1.013     1    1.013          0.836    0.0  0.0         -        2.0     -       -             0        cn17635-ens4   
process_ID0000092                   1   condorpool 1.157     1    1.157          0.9      0.0  1.0         -        1.0     -       -             0        cn17636-enp5s0 
process_ID0000082                   1   condorpool 1.194     1    1.194          0.903    0.0  1.0         -        1.0     -       -             0        cn17644-enp5s0 
process_ID0000093                   1   condorpool 1.013     1    1.013          0.823    0.0  0.0         -        1.0     -       -             0        cn17639-ens4   
reduce_ID0000098                    1   condorpool 0.196     1    0.196          0.008    0.0  1.0         -        0.0     -       -             0        cn17639-ens4   
reduce_ID0000097                    1   condorpool 0.341     1    0.341          0.01     0.0  1.0         -        0.0     -       -             0        cn17642-enp5s0 
reduce_ID0000096                    1   condorpool 0.2       1    0.2            0.009    0.0  0.0         -        0.0     -       -             0        cn17635-ens4   
reduce_ID0000102                    1   condorpool 0.161     1    0.161          0.009    0.0  0.0         -        0.0     -       -             0        cn17636-enp5s0 
reduce_ID0000101                    1   condorpool 0.19      1    0.19           0.008    0.0  0.0         -        0.0     -       -             0        cn17644-enp5s0 
reduce_ID0000100                    1   condorpool 0.395     1    0.395          0.01     1.0  0.0         -        1.0     -       -             0        cn17639-ens4   
reduce_ID0000099                    1   condorpool 0.343     1    0.343          0.01     1.0  0.0         -        1.0     -       -             0        cn17642-enp5s0 
reduce_ID0000103                    1   condorpool 0.35      1    0.35           0.009    1.0  0.0         -        1.0     -       -             0        cn17635-ens4   
reduce_ID0000106                    1   condorpool 0.029     1    0.029          0.008    1.0  0.0         -        1.0     -       -             0        cn17639-ens4   
reduce_ID0000105                    1   condorpool 0.028     1    0.028          0.008    1.0  0.0         -        1.0     -       -             0        cn17642-enp5s0 
reduce_ID0000104                    1   condorpool 0.023     1    0.023          0.008    1.0  0.0         -        1.0     -       -             0        cn17635-ens4   
reduce_ID0000107                    1   condorpool 0.025     1    0.025          0.008    1.0  1.0         -        0.0     -       -             0        cn17636-enp5s0 
reduce_ID0000109                    1   condorpool 0.029     1    0.029          0.008    0.0  0.0         -        0.0     -       -             0        cn17639-ens4   
reduce_ID0000108                    1   condorpool 0.029     1    0.029          0.008    0.0  0.0         -        0.0     -       -             0        cn17642-enp5s0 
reduce_ID0000110                    1   condorpool 0.027     1    0.027          0.008    0.0  0.0         -        1.0     -       -             0        cn17639-ens4   
stage_out_remote_condorpool_12_0    1   condorpool 2.2       1    2.2            0.148    0.0  0.0         -        2.0     -       -             0        cn17639-ens4   
