
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 5f952e87-bc9c-4a98-ac08-ea934ce83674 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.444     1    3.444          0.155    0.0  22.0        -        3.0     -       -             0        cn17644-enp5s0 
createfile_ID0000001                1   condorpool 5.663     1    5.663          0.568    0.0  0.0         -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000003                    1   condorpool 9.691     1    9.691          0.505    0.0  0.0         -        10.0    -       -             0        cn17644-enp5s0 
binary_ID0000002                    1   condorpool 8.383     1    8.383          0.391    0.0  10.0        -        9.0     -       -             0        cn17644-enp5s0 
binary_ID0000007                    1   condorpool 9.616     1    9.616          0.58     0.0  0.0         -        10.0    -       -             0        cn17644-enp5s0 
binary_ID0000005                    1   condorpool 10.1      1    10.1           0.553    0.0  10.0        -        10.0    -       -             0        cn17644-enp5s0 
binary_ID0000006                    1   condorpool 11.238    1    11.238         0.618    1.0  14.0        -        12.0    -       -             0        cn17644-enp5s0 
binary_ID0000004                    1   condorpool 11.305    1    11.305         0.626    1.0  14.0        -        12.0    -       -             0        cn17653-ens4   
binary_ID0000008                    1   condorpool 11.702    1    11.702         0.678    1.0  0.0         -        12.0    -       -             0        cn17644-enp5s0 
binary_ID0000014                    1   condorpool 11.486    1    11.486         0.524    1.0  0.0         -        12.0    -       -             0        cn17653-ens4   
binary_ID0000015                    1   condorpool 12.858    1    12.858         0.619    1.0  0.0         -        13.0    -       -             0        cn17644-enp5s0 
binary_ID0000012                    1   condorpool 11.222    1    11.222         0.513    0.0  12.0        -        11.0    -       -             0        cn17653-ens4   
binary_ID0000013                    1   condorpool 11.946    1    11.946         0.53     0.0  12.0        -        12.0    -       -             0        cn17644-enp5s0 
binary_ID0000010                    1   condorpool 11.724    1    11.724         0.554    0.0  8.0         -        12.0    -       -             0        cn17644-enp5s0 
binary_ID0000011                    1   condorpool 10.849    1    10.849         0.507    0.0  16.0        -        11.0    -       -             0        cn17653-ens4   
binary_ID0000009                    1   condorpool 11.014    1    11.014         0.554    0.0  16.0        -        11.0    -       -             0        cn17637-ens4   
binary_ID0000018                    1   condorpool 10.518    1    10.518         0.542    0.0  1.0         -        10.0    -       -             0        cn17644-enp5s0 
binary_ID0000029                    1   condorpool 12.082    1    12.082         0.614    0.0  1.0         -        12.0    -       -             0        cn17653-ens4   
binary_ID0000019                    1   condorpool 11.236    1    11.236         0.522    0.0  0.0         -        11.0    -       -             0        cn17637-ens4   
binary_ID0000016                    1   condorpool 11.345    1    11.345         0.502    0.0  10.0        -        12.0    -       -             0        cn17644-enp5s0 
binary_ID0000027                    1   condorpool 10.58     1    10.58          0.517    0.0  11.0        -        11.0    -       -             0        cn17637-ens4   
binary_ID0000017                    1   condorpool 11.535    1    11.535         0.578    0.0  7.0         -        12.0    -       -             0        cn17653-ens4   
binary_ID0000028                    1   condorpool 12.114    1    12.114         0.538    0.0  15.0        -        12.0    -       -             0        cn17644-enp5s0 
binary_ID0000025                    1   condorpool 12.211    1    12.211         0.594    0.0  15.0        -        13.0    -       -             0        cn17653-ens4   
binary_ID0000026                    1   condorpool 10.425    1    10.425         0.507    0.0  15.0        -        11.0    -       -             0        cn17637-ens4   
binary_ID0000023                    1   condorpool 11.751    1    11.751         0.685    0.0  15.0        -        12.0    -       -             0        cn17635-ens4   
binary_ID0000024                    1   condorpool 11.723    1    11.723         0.534    0.0  10.0        -        12.0    -       -             0        cn17635-ens4   
binary_ID0000021                    1   condorpool 11.553    1    11.553         0.603    0.0  10.0        -        12.0    -       -             0        cn17655-ens4   
binary_ID0000022                    1   condorpool 11.549    1    11.549         0.609    0.0  10.0        -        12.0    -       -             0        cn17655-ens4   
binary_ID0000030                    1   condorpool 11.327    1    11.327         0.569    0.0  9.0         -        12.0    -       -             0        cn17645-ens4   
binary_ID0000020                    1   condorpool 11.686    1    11.686         0.549    0.0  9.0         -        12.0    -       -             0        cn17645-ens4   
binary_ID0000031                    1   condorpool 10.574    1    10.574         0.512    0.0  4.0         -        11.0    -       -             0        cn17642-enp5s0 
process_ID0000036                   1   condorpool 11.586    1    11.586         0.594    0.0  1.0         -        12.0    -       -             0        cn17635-ens4   
process_ID0000047                   1   condorpool 11.478    1    11.478         0.67     0.0  0.0         -        12.0    -       -             0        cn17645-ens4   
process_ID0000037                   1   condorpool 10.698    1    10.698         0.517    0.0  0.0         -        11.0    -       -             0        cn17642-enp5s0 
process_ID0000038                   1   condorpool 11.652    1    11.652         0.576    0.0  0.0         -        12.0    -       -             0        cn17655-ens4   
process_ID0000039                   1   condorpool 11.065    1    11.065         0.536    0.0  0.0         -        12.0    -       -             0        cn17644-enp5s0 
process_ID0000032                   1   condorpool 11.449    1    11.449         0.542    1.0  1.0         -        11.0    -       -             0        cn17655-ens4   
process_ID0000043                   1   condorpool 11.516    1    11.516         0.5      1.0  1.0         -        11.0    -       -             0        cn17653-ens4   
process_ID0000033                   1   condorpool 11.405    1    11.405         0.578    1.0  0.0         -        11.0    -       -             0        cn17645-ens4   
process_ID0000044                   1   condorpool 10.086    1    10.086         0.515    0.0  5.0         -        11.0    -       -             0        cn17642-enp5s0 
process_ID0000034                   1   condorpool 11.242    1    11.242         0.523    0.0  6.0         -        11.0    -       -             0        cn17644-enp5s0 
process_ID0000045                   1   condorpool 10.584    1    10.584         0.558    0.0  1.0         -        11.0    -       -             0        cn17635-ens4   
process_ID0000035                   1   condorpool 12.033    1    12.033         0.552    0.0  1.0         -        12.0    -       -             0        cn17645-ens4   
process_ID0000046                   1   condorpool 11.355    1    11.355         0.587    0.0  1.0         -        12.0    -       -             0        cn17655-ens4   
process_ID0000040                   1   condorpool 10.955    1    10.955         0.536    0.0  7.0         -        11.0    -       -             0        cn17655-ens4   
process_ID0000041                   1   condorpool 10.94     1    10.94          0.512    0.0  7.0         -        11.0    -       -             0        cn17645-ens4   
process_ID0000042                   1   condorpool 11.052    1    11.052         0.499    0.0  2.0         -        11.0    -       -             0        cn17653-ens4   
