
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 7b300ca2-7b10-41d0-839f-57f4d0ffa9ab (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.206     1    3.206          0.154    0.0  8.0         -        3.0     -       -             0        cn17660-enp5s0 
createfile_ID0000001                1   condorpool 15.265    1    15.265         8.591    0.0  2.0         -        16.0    -       -             0        cn17660-enp5s0 
binary_ID0000003                    1   condorpool 14.375    1    14.375         12.879   1.0  1.0         -        14.0    -       -             0        cn17660-enp5s0 
binary_ID0000002                    1   condorpool 14.723    1    14.723         13.261   0.0  1.0         -        15.0    -       -             0        cn17660-enp5s0 
binary_ID0000007                    1   condorpool 16.276    1    16.276         14.218   0.0  0.0         -        17.0    -       -             0        cn17660-enp5s0 
binary_ID0000005                    1   condorpool 16.523    1    16.523         15.337   0.0  0.0         -        17.0    -       -             0        cn17660-enp5s0 
binary_ID0000006                    1   condorpool 42.357    1    42.357         13.65    0.0  17.0        -        43.0    -       -             0        cn17660-enp5s0 
binary_ID0000004                    1   condorpool 13.77     1    13.77          12.494   0.0  18.0        -        14.0    -       -             0        cn17660-enp5s0 
binary_ID0000008                    1   condorpool 15.837    1    15.837         15.624   0.0  1.0         -        16.0    -       -             0        cn17660-enp5s0 
binary_ID0000014                    1   condorpool 17.66     1    17.66          16.86    0.0  1.0         -        17.0    -       -             0        cn17660-enp5s0 
binary_ID0000015                    1   condorpool 15.228    1    15.228         14.954   0.0  1.0         -        15.0    -       -             0        cn17661-ens4   
binary_ID0000012                    1   condorpool 45.686    1    45.686         16.004   0.0  15.0        -        46.0    -       -             0        cn17661-ens4   
binary_ID0000013                    1   condorpool 45.345    1    45.345         17.301   0.0  16.0        -        45.0    -       -             0        cn17660-enp5s0 
binary_ID0000010                    1   condorpool 19.14     1    19.14          18.306   0.0  13.0        -        19.0    -       -             0        cn17660-enp5s0 
binary_ID0000011                    1   condorpool 30.633    1    30.633         16.242   1.0  14.0        -        31.0    -       -             0        cn17661-ens4   
binary_ID0000009                    1   condorpool 21.744    1    21.744         18.712   0.0  14.0        -        22.0    -       -             0        cn17645-ens4   
