
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# aec70eb3-33ad-4a3a-aa71-b079f75235c4 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.201     1    3.201          0.151    0.0  4.0         -        3.0     -       -             0        cn17644-enp5s0 
createfile_ID0000001                1   condorpool 5.89      1    5.89           12.996   0.0  0.0         -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000003                    1   condorpool 8.263     1    8.263          22.639   0.0  1.0         -        8.0     -       -             0        cn17644-enp5s0 
binary_ID0000002                    1   condorpool 7.215     1    7.215          21.152   0.0  9.0         -        8.0     -       -             0        cn17644-enp5s0 
binary_ID0000007                    1   condorpool 8.726     1    8.726          22.572   1.0  0.0         -        9.0     -       -             0        cn17644-enp5s0 
binary_ID0000005                    1   condorpool 8.357     1    8.357          25.728   0.0  9.0         -        9.0     -       -             0        cn17644-enp5s0 
binary_ID0000006                    1   condorpool 8.675     1    8.675          24.003   0.0  15.0        -        9.0     -       -             0        cn17644-enp5s0 
binary_ID0000004                    1   condorpool 8.15      1    8.15           22.646   0.0  15.0        -        8.0     -       -             0        cn17636-enp5s0 
binary_ID0000008                    1   condorpool 7.921     1    7.921          24.535   0.0  0.0         -        8.0     -       -             0        cn17644-enp5s0 
binary_ID0000014                    1   condorpool 7.807     1    7.807          22.263   0.0  9.0         -        8.0     -       -             0        cn17644-enp5s0 
binary_ID0000015                    1   condorpool 8.319     1    8.319          22.812   0.0  17.0        -        8.0     -       -             0        cn17644-enp5s0 
binary_ID0000012                    1   condorpool 11.824    1    11.824         26.603   0.0  20.0        -        12.0    -       -             0        cn17656-enp5s0 
binary_ID0000013                    1   condorpool 10.51     1    10.51          26.635   0.0  20.0        -        11.0    -       -             0        cn17656-enp5s0 
binary_ID0000010                    1   condorpool 11.271    1    11.271         26.575   0.0  14.0        -        12.0    -       -             0        cn17647-ens4   
binary_ID0000011                    1   condorpool 11.263    1    11.263         26.897   0.0  14.0        -        12.0    -       -             0        cn17647-ens4   
binary_ID0000009                    1   condorpool 8.806     1    8.806          23.98    0.0  14.0        -        9.0     -       -             0        cn17642-enp5s0 
binary_ID0000018                    1   condorpool 8.738     1    8.738          24.341   0.0  0.0         -        9.0     -       -             0        cn17644-enp5s0 
