
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# f1f820d4-b877-4bd9-a25b-24eb6ef738bb (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.2       1    3.2            0.151    0.0  11.0        -        3.0     -       -             0        cn17658-enp5s0 
createfile_ID0000001                1   condorpool 1.728     1    1.728          3.27     0.0  0.0         -        2.0     -       -             0        cn17658-enp5s0 
stage_out_remote_condorpool_0_0     1   condorpool 3.589     1    3.589          0.748    0.0  1.0         -        4.0     -       -             0        cn17658-enp5s0 
binary_ID0000003                    1   condorpool 2.265     1    2.265          4.124    0.0  4.0         -        2.0     -       -             0        cn17658-enp5s0 
binary_ID0000002                    1   condorpool 2.244     1    2.244          4.128    0.0  6.0         -        3.0     -       -             0        cn17658-enp5s0 
stage_out_remote_condorpool_1_1     1   condorpool 5.492     1    5.492          0.711    0.0  9.0         -        6.0     -       -             0        cn17658-enp5s0 
stage_out_remote_condorpool_1_0     1   condorpool 4.885     1    4.885          0.774    0.0  9.0         -        5.0     -       -             0        cn17641-ens4   
binary_ID0000007                    1   condorpool 2.745     1    2.745          6.116    0.0  9.0         -        3.0     -       -             0        cn17643-ens4   
binary_ID0000005                    1   condorpool 2.75      1    2.75           6.004    0.0  9.0         -        3.0     -       -             0        cn17652-enp5s0 
binary_ID0000006                    1   condorpool 2.681     1    2.681          6.299    0.0  8.0         -        3.0     -       -             0        cn17645-ens4   
binary_ID0000004                    1   condorpool 2.548     1    2.548          5.881    0.0  3.0         -        3.0     -       -             0        cn17639-ens4   
stage_out_remote_condorpool_2_1     1   condorpool 7.693     1    7.693          1.267    0.0  0.0         -        9.0     -       -             0        cn17643-ens4   
stage_out_remote_condorpool_2_0     1   condorpool 7.64      1    7.64           1.231    0.0  0.0         -        9.0     -       -             0        cn17639-ens4   
binary_ID0000008                    1   condorpool 2.711     1    2.711          6.028    0.0  0.0         -        3.0     -       -             0        cn17645-ens4   
binary_ID0000014                    1   condorpool 3.949     1    3.949          6.004    0.0  0.0         -        5.0     -       -             0        cn17652-enp5s0 
binary_ID0000015                    1   condorpool 2.724     1    2.724          5.748    0.0  4.0         -        3.0     -       -             0        cn17645-ens4   
binary_ID0000012                    1   condorpool 2.859     1    2.859          5.816    0.0  1.0         -        3.0     -       -             0        cn17652-enp5s0 
binary_ID0000013                    1   condorpool 2.281     1    2.281          3.933    0.0  2.0         -        6.0     -       -             0        cn17645-ens4   
binary_ID0000010                    1   condorpool 3.651     1    3.651          5.707    0.0  3.0         -        4.0     -       -             0        cn17639-ens4   
binary_ID0000011                    1   condorpool 2.278     1    2.278          4.047    0.0  3.0         -        4.0     -       -             0        cn17643-ens4   
binary_ID0000009                    1   condorpool 3.263     1    3.263          6.189    0.0  3.0         -        4.0     -       -             0        cn17652-enp5s0 
