
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 2f2b1140-f411-4cd3-bc7d-00b3b1489ebe (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.192     1    3.192          0.151    0.0  16.0        -        3.0     -       -             0        cn17643-ens4   
createfile_ID0000001                1   condorpool 2.188     1    2.188          7.185    1.0  1.0         -        2.0     -       -             0        cn17643-ens4   
stage_out_remote_condorpool_0_0     1   condorpool 6.446     1    6.446          1.349    0.0  0.0         -        7.0     -       -             0        cn17643-ens4   
binary_ID0000003                    1   condorpool 3.121     1    3.121          8.401    1.0  7.0         -        3.0     -       -             0        cn17643-ens4   
binary_ID0000002                    1   condorpool 3.085     1    3.085          8.46     0.0  10.0        -        4.0     -       -             0        cn17643-ens4   
binary_ID0000007                    1   condorpool 3.49      1    3.49           10.281   0.0  5.0         -        4.0     -       -             0        cn17643-ens4   
binary_ID0000005                    1   condorpool 8.896     1    8.896          8.166    1.0  5.0         -        9.0     -       -             -11      cn17651-ens4   
binary_ID0000006                    1   condorpool 2.805     1    2.805          10.952   0.0  5.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000004                    1   condorpool 10.579    1    10.579         7.448    0.0  5.0         -        11.0    -       -             -11      cn17658-enp5s0 
binary_ID0000005                    2   condorpool 2.989     1    2.989          10.643   0.0  0.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000004                    2   condorpool 3.005     1    3.005          9.656    0.0  0.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000008                    1   condorpool 3.248     1    3.248          11.096   1.0  1.0         -        4.0     -       -             0        cn17656-enp5s0 
binary_ID0000014                    1   condorpool 3.315     1    3.315          10.923   0.0  4.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000015                    1   condorpool 3.424     1    3.424          11.797   0.0  8.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000012                    1   condorpool 2.419     1    2.419          9.091    0.0  11.0        -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000013                    1   condorpool 2.705     1    2.705          8.22     0.0  14.0        -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000010                    1   condorpool 16.304    1    16.304         7.704    0.0  12.0        -        16.0    -       -             -11      cn17656-enp5s0 
binary_ID0000011                    1   condorpool 2.598     1    2.598          10.552   0.0  14.0        -        3.0     -       -             0        cn17643-ens4   
binary_ID0000009                    1   condorpool 10.277    1    10.277         8.792    1.0  14.0        -        10.0    -       -             -11      cn17651-ens4   
binary_ID0000009                    2   condorpool 3.282     1    3.282          10.077   0.0  0.0         -        4.0     -       -             0        cn17656-enp5s0 
binary_ID0000010                    2   condorpool 2.965     1    2.965          10.44    0.0  1.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000018                    1   condorpool 2.746     1    2.746          9.13     0.0  0.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000029                    1   condorpool 2.496     1    2.496          9.201    0.0  4.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000019                    1   condorpool 2.593     1    2.593          9.267    0.0  7.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000016                    1   condorpool 2.575     1    2.575          10.141   0.0  9.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000027                    1   condorpool 2.505     1    2.505          9.088    0.0  13.0        -        2.0     -       -             0        cn17656-enp5s0 
binary_ID0000017                    1   condorpool 2.783     1    2.783          9.466    0.0  10.0        -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000028                    1   condorpool 4.713     1    4.713          10.864   0.0  13.0        -        5.0     -       -             0        cn17656-enp5s0 
binary_ID0000025                    1   condorpool 15.261    1    15.261         8.738    0.0  12.0        -        15.0    -       -             -11      cn17643-ens4   
binary_ID0000026                    1   condorpool 12.608    1    12.608         10.588   0.0  11.0        -        12.0    -       -             -6       cn17651-ens4   
binary_ID0000023                    1   condorpool 3.424     1    3.424          9.755    0.0  11.0        -        3.0     -       -             0        cn17658-enp5s0 
binary_ID0000024                    1   condorpool 3.026     1    3.026          10.758   0.0  6.0         -        3.0     -       -             0        cn17641-ens4   
