
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 3015799c-5ce3-415a-943e-5807cb153fcc (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.582     1    3.582          0.178    0.0  15.0        -        4.0     -       -             0        cn17639-ens4   
createfile_ID0000001                1   condorpool 8.626     1    8.626          1.098    0.0  0.0         -        9.0     -       -             0        cn17639-ens4   
binary_ID0000003                    1   condorpool 13.581    1    13.581         0.634    1.0  1.0         -        13.0    -       -             0        cn17639-ens4   
binary_ID0000002                    1   condorpool 12.098    1    12.098         1.021    0.0  14.0        -        13.0    -       -             0        cn17639-ens4   
binary_ID0000007                    1   condorpool 13.276    1    13.276         0.631    1.0  0.0         -        14.0    -       -             0        cn17639-ens4   
binary_ID0000005                    1   condorpool 12.961    1    12.961         0.619    0.0  14.0        -        13.0    -       -             0        cn17639-ens4   
binary_ID0000006                    1   condorpool 12.843    1    12.843         1.088    0.0  27.0        -        13.0    -       -             0        cn17644-enp5s0 
binary_ID0000004                    1   condorpool 12.884    1    12.884         1.11     0.0  27.0        -        13.0    -       -             0        cn17636-enp5s0 
binary_ID0000008                    1   condorpool 14.878    1    14.878         1.157    0.0  0.0         -        15.0    -       -             0        cn17639-ens4   
binary_ID0000014                    1   condorpool 14.839    1    14.839         0.655    0.0  0.0         -        15.0    -       -             0        cn17636-enp5s0 
binary_ID0000015                    1   condorpool 13.301    1    13.301         1.153    0.0  0.0         -        14.0    -       -             0        cn17644-enp5s0 
binary_ID0000012                    1   condorpool 13.416    1    13.416         1.144    0.0  14.0        -        14.0    -       -             0        cn17644-enp5s0 
binary_ID0000013                    1   condorpool 12.982    1    12.982         1.131    1.0  16.0        -        13.0    -       -             0        cn17644-enp5s0 
binary_ID0000010                    1   condorpool 13.198    1    13.198         0.631    0.0  10.0        -        13.0    -       -             0        cn17639-ens4   
binary_ID0000011                    1   condorpool 12.98     1    12.98          1.134    0.0  14.0        -        13.0    -       -             0        cn17639-ens4   
binary_ID0000009                    1   condorpool 13.195    1    13.195         0.912    0.0  14.0        -        14.0    -       -             0        cn17636-enp5s0 
binary_ID0000018                    1   condorpool 12.831    1    12.831         1.06     1.0  0.0         -        13.0    -       -             0        cn17644-enp5s0 
binary_ID0000029                    1   condorpool 13.486    1    13.486         0.64     0.0  14.0        -        13.0    -       -             0        cn17636-enp5s0 
binary_ID0000019                    1   condorpool 13.831    1    13.831         1.171    0.0  20.0        -        14.0    -       -             0        cn17636-enp5s0 
binary_ID0000016                    1   condorpool 13.292    1    13.292         0.631    1.0  1.0         -        13.0    -       -             0        cn17639-ens4   
