
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 28d1c902-6d4b-4bbe-b608-fb1b2bc9b3a0 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.2       1    3.2            0.153    1.0  17.0        -        3.0     -       -             0        cn17643-ens4   
createfile_ID0000001                1   condorpool 2.122     1    2.122          7.272    0.0  0.0         -        2.0     -       -             0        cn17643-ens4   
stage_out_remote_condorpool_0_0     1   condorpool 5.346     1    5.346          1.312    1.0  0.0         -        6.0     -       -             0        cn17643-ens4   
binary_ID0000003                    1   condorpool 2.807     1    2.807          10.47    1.0  6.0         -        3.0     -       -             0        cn17643-ens4   
binary_ID0000002                    1   condorpool 2.61      1    2.61           9.052    0.0  9.0         -        3.0     -       -             0        cn17643-ens4   
binary_ID0000007                    1   condorpool 2.97      1    2.97           11.012   1.0  8.0         -        3.0     -       -             0        cn17643-ens4   
binary_ID0000005                    1   condorpool 4.596     1    4.596          11.076   1.0  8.0         -        5.0     -       -             0        cn17651-ens4   
binary_ID0000006                    1   condorpool 16.7      1    16.7           8.585    0.0  8.0         -        17.0    -       -             -11      cn17656-enp5s0 
binary_ID0000004                    1   condorpool 2.831     1    2.831          9.718    1.0  8.0         -        3.0     -       -             0        cn17658-enp5s0 
binary_ID0000006                    2   condorpool 2.833     1    2.833          10.804   0.0  0.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000008                    1   condorpool 2.856     1    2.856          10.739   0.0  1.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000014                    1   condorpool 3.222     1    3.222          9.847    0.0  4.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000015                    1   condorpool 2.637     1    2.637          10.131   0.0  6.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000012                    1   condorpool 2.465     1    2.465          9.894    1.0  9.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000013                    1   condorpool 2.409     1    2.409          9.507    1.0  12.0        -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000010                    1   condorpool 2.336     1    2.336          8.786    0.0  10.0        -        2.0     -       -             0        cn17656-enp5s0 
binary_ID0000011                    1   condorpool 2.393     1    2.393          8.897    0.0  12.0        -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000009                    1   condorpool 2.766     1    2.766          9.372    0.0  15.0        -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000018                    1   condorpool 3.167     1    3.167          9.703    0.0  0.0         -        4.0     -       -             0        cn17656-enp5s0 
binary_ID0000029                    1   condorpool 3.3       1    3.3            9.997    1.0  4.0         -        3.0     -       -             0        cn17656-enp5s0 
binary_ID0000019                    1   condorpool 3.216     1    3.216          10.373   1.0  7.0         -        4.0     -       -             0        cn17656-enp5s0 
binary_ID0000016                    1   condorpool 2.947     1    2.947          10.167   0.0  9.0         -        3.0     -       -             0        cn17643-ens4   
binary_ID0000027                    1   condorpool 3.187     1    3.187          10.532   0.0  9.0         -        3.0     -       -             0        cn17651-ens4   
binary_ID0000017                    1   condorpool 3.152     1    3.152          10.889   0.0  3.0         -        3.0     -       -             0        cn17658-enp5s0 
binary_ID0000028                    1   condorpool 3.199     1    3.199          10.474   0.0  3.0         -        3.0     -       -             0        cn17645-ens4   
binary_ID0000025                    1   condorpool 2.923     1    2.923          11.095   0.0  3.0         -        3.0     -       -             0        cn17639-ens4   
binary_ID0000026                    1   condorpool 3.186     1    3.186          10.574   0.0  3.0         -        3.0     -       -             0        cn17655-ens4   
binary_ID0000023                    1   condorpool 2.686     1    2.686          9.69     0.0  3.0         -        3.0     -       -             0        cn17657-ens4   
binary_ID0000024                    1   condorpool 30.203    1    30.203         11.125   0.0  0.0         -        31.0    -       -             0        cn17656-enp5s0 
binary_ID0000021                    1   condorpool 2.489     1    2.489          8.87     0.0  1.0         -        3.0     -       -             0        cn17657-ens4   
binary_ID0000022                    1   condorpool 2.514     1    2.514          9.771    0.0  1.0         -        3.0     -       -             0        cn17643-ens4   
binary_ID0000030                    1   condorpool 2.935     1    2.935          11.36    0.0  1.0         -        3.0     -       -             0        cn17639-ens4   
binary_ID0000020                    1   condorpool 2.698     1    2.698          9.603    0.0  1.0         -        3.0     -       -             0        cn17651-ens4   
binary_ID0000031                    1   condorpool 2.506     1    2.506          9.614    0.0  0.0         -        3.0     -       -             0        cn17651-ens4   
process_ID0000036                   1   condorpool 3.118     1    3.118          10.736   1.0  0.0         -        3.0     -       -             0        cn17651-ens4   
process_ID0000047                   1   condorpool 14.462    1    14.462         11.419   0.0  0.0         -        15.0    -       -             -6       cn17656-enp5s0 
process_ID0000037                   1   condorpool 2.723     1    2.723          10.327   0.0  3.0         -        3.0     -       -             0        cn17651-ens4   
process_ID0000038                   1   condorpool 2.603     1    2.603          10.694   0.0  6.0         -        3.0     -       -             0        cn17651-ens4   
process_ID0000039                   1   condorpool 2.828     1    2.828          9.94     0.0  9.0         -        3.0     -       -             0        cn17651-ens4   
process_ID0000032                   1   condorpool 2.548     1    2.548          9.515    1.0  8.0         -        2.0     -       -             0        cn17651-ens4   
process_ID0000043                   1   condorpool 3.217     1    3.217          10.774   1.0  10.0        -        3.0     -       -             0        cn17656-enp5s0 
process_ID0000033                   1   condorpool 2.647     1    2.647          9.697    1.0  10.0        -        3.0     -       -             0        cn17651-ens4   
process_ID0000044                   1   condorpool 2.989     1    2.989          10.476   0.0  13.0        -        3.0     -       -             0        cn17656-enp5s0 
process_ID0000034                   1   condorpool 2.709     1    2.709          9.694    0.0  13.0        -        3.0     -       -             0        cn17651-ens4   
process_ID0000045                   1   condorpool 29.392    1    29.392         11.311   0.0  10.0        -        29.0    -       -             0        cn17643-ens4   
process_ID0000035                   1   condorpool 2.837     1    2.837          10.435   0.0  10.0        -        3.0     -       -             0        cn17658-enp5s0 
process_ID0000046                   1   condorpool 3.18      1    3.18           9.887    0.0  10.0        -        3.0     -       -             0        cn17645-ens4   
