
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 58402422-f5d2-4ea9-bdc2-f7484e45f09a (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname     
create_dir_binary-tree_0_condorpool 1   condorpool 3.2       1    3.2            0.154    0.0  20.0        -        4.0     -       -             0        cn17641-ens4 
createfile_ID0000001                1   condorpool 3.034     1    3.034          0.597    1.0  0.0         -        4.0     -       -             0        cn17641-ens4 
stage_out_remote_condorpool_0_0     1   condorpool 5.235     1    5.235          1.133    0.0  0.0         -        5.0     -       -             0        cn17641-ens4 
binary_ID0000003                    1   condorpool 2.615     1    2.615          0.672    0.0  5.0         -        3.0     -       -             0        cn17641-ens4 
binary_ID0000002                    1   condorpool 2.628     1    2.628          0.659    0.0  8.0         -        3.0     -       -             0        cn17641-ens4 
stage_out_remote_condorpool_1_0     1   condorpool 4.545     1    4.545          0.765    0.0  11.0        -        5.0     -       -             0        cn17641-ens4 
stage_out_remote_condorpool_1_1     1   condorpool 5.494     1    5.494          0.733    0.0  6.0         -        6.0     -       -             0        cn17641-ens4 
binary_ID0000007                    1   condorpool 3.648     1    3.648          1.159    0.0  5.0         -        4.0     -       -             0        cn17641-ens4 
binary_ID0000005                    1   condorpool 1.015     1    1.015          0.968    0.0  5.0         -        1.0     -       -             0        cn17641-ens4 
binary_ID0000006                    1   condorpool 4.509     1    4.509          0.768    0.0  5.0         -        5.0     -       -             0        cn17641-ens4 
