
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 3e096b8a-f28a-4f35-82e6-a087bf9af279 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.49      1    3.49           0.407    0.0  16.0        -        4.0     -       -             0        cn17644-enp5s0 
createfile_ID0000001                1   condorpool 0.567     1    0.567          0.559    0.0  0.0         -        1.0     -       -             0        cn17644-enp5s0 
binary_ID0000003                    1   condorpool 0.938     1    0.938          0.93     0.0  0.0         -        2.0     -       -             0        cn17644-enp5s0 
binary_ID0000002                    1   condorpool 0.921     1    0.921          0.912    0.0  3.0         -        1.0     -       -             0        cn17644-enp5s0 
binary_ID0000007                    1   condorpool 1.42      1    1.42           0.975    1.0  0.0         -        3.0     -       -             0        cn17644-enp5s0 
binary_ID0000005                    1   condorpool 0.888     1    0.888          0.88     1.0  3.0         -        1.0     -       -             0        cn17644-enp5s0 
binary_ID0000006                    1   condorpool 6.736     1    6.736          0.922    0.0  5.0         -        6.0     -       -             0        cn17644-enp5s0 
binary_ID0000004                    1   condorpool 1.273     1    1.273          0.9      0.0  11.0        -        1.0     -       -             0        cn17644-enp5s0 
binary_ID0000008                    1   condorpool 1.499     1    1.499          0.907    0.0  0.0         -        2.0     -       -             0        cn17644-enp5s0 
binary_ID0000014                    1   condorpool 1.751     1    1.751          0.932    0.0  2.0         -        2.0     -       -             0        cn17644-enp5s0 
binary_ID0000015                    1   condorpool 0.908     1    0.908          0.9      0.0  4.0         -        1.0     -       -             0        cn17644-enp5s0 
binary_ID0000012                    1   condorpool 0.92      1    0.92           0.912    0.0  5.0         -        1.0     -       -             0        cn17644-enp5s0 
binary_ID0000013                    1   condorpool 1.214     1    1.214          0.926    0.0  7.0         -        1.0     -       -             0        cn17644-enp5s0 
binary_ID0000010                    1   condorpool 1.352     1    1.352          1.17     0.0  3.0         -        2.0     -       -             0        cn17644-enp5s0 
binary_ID0000011                    1   condorpool 1.429     1    1.429          1.239    0.0  3.0         -        2.0     -       -             0        cn17653-ens4   
binary_ID0000009                    1   condorpool 1.39      1    1.39           1.197    0.0  3.0         -        2.0     -       -             0        cn17653-ens4   
binary_ID0000018                    1   condorpool 1.108     1    1.108          0.974    0.0  0.0         -        2.0     -       -             0        cn17653-ens4   
binary_ID0000029                    1   condorpool 1.007     1    1.007          0.935    0.0  0.0         -        2.0     -       -             0        cn17644-enp5s0 
binary_ID0000019                    1   condorpool 1.998     1    1.998          0.948    0.0  0.0         -        3.0     -       -             0        cn17653-ens4   
binary_ID0000016                    1   condorpool 1.001     1    1.001          0.994    0.0  0.0         -        4.0     -       -             0        cn17644-enp5s0 
binary_ID0000027                    1   condorpool 1.246     1    1.246          0.949    0.0  3.0         -        1.0     -       -             0        cn17644-enp5s0 
binary_ID0000017                    1   condorpool 1.795     1    1.795          1.1      1.0  1.0         -        2.0     -       -             0        cn17653-ens4   
binary_ID0000028                    1   condorpool 1.064     1    1.064          0.937    1.0  0.0         -        1.0     -       -             0        cn17644-enp5s0 
