
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 3d287319-2bce-4c39-8e6f-e36bbbcbea5a (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.201     1    3.201          0.157    1.0  17.0        -        3.0     -       -             0        cn17660-enp5s0 
createfile_ID0000001                1   condorpool 5.08      1    5.08           0.534    0.0  7.0         -        5.0     -       -             0        cn17660-enp5s0 
binary_ID0000003                    1   condorpool 10.833    1    10.833         0.514    0.0  2.0         -        11.0    -       -             0        cn17660-enp5s0 
binary_ID0000002                    1   condorpool 11.16     1    11.16          0.553    0.0  2.0         -        12.0    -       -             0        cn17660-enp5s0 
binary_ID0000007                    1   condorpool 11.906    1    11.906         0.567    0.0  0.0         -        12.0    -       -             0        cn17660-enp5s0 
binary_ID0000005                    1   condorpool 11.935    1    11.935         0.557    0.0  0.0         -        12.0    -       -             0        cn17660-enp5s0 
binary_ID0000006                    1   condorpool 11.089    1    11.089         0.537    0.0  12.0        -        12.0    -       -             0        cn17660-enp5s0 
binary_ID0000004                    1   condorpool 11.26     1    11.26          0.546    0.0  12.0        -        12.0    -       -             0        cn17660-enp5s0 
binary_ID0000008                    1   condorpool 11.799    1    11.799         0.558    1.0  5.0         -        12.0    -       -             0        cn17660-enp5s0 
binary_ID0000014                    1   condorpool 11.685    1    11.685         0.569    1.0  4.0         -        12.0    -       -             0        cn17660-enp5s0 
binary_ID0000015                    1   condorpool 10.92     1    10.92          0.509    0.0  4.0         -        11.0    -       -             0        cn17661-ens4   
binary_ID0000012                    1   condorpool 11.361    1    11.361         0.546    1.0  4.0         -        12.0    -       -             0        cn17661-ens4   
binary_ID0000013                    1   condorpool 11.755    1    11.755         0.516    1.0  4.0         -        12.0    -       -             0        cn17645-ens4   
binary_ID0000010                    1   condorpool 10.865    1    10.865         0.5      0.0  10.0        -        11.0    -       -             0        cn17661-ens4   
binary_ID0000011                    1   condorpool 10.882    1    10.882         0.494    0.0  11.0        -        11.0    -       -             0        cn17661-ens4   
binary_ID0000009                    1   condorpool 11.227    1    11.227         0.505    0.0  11.0        -        11.0    -       -             0        cn17645-ens4   
binary_ID0000018                    1   condorpool 11.26     1    11.26          0.53     0.0  4.0         -        12.0    -       -             0        cn17660-enp5s0 
binary_ID0000029                    1   condorpool 11.536    1    11.536         0.546    0.0  4.0         -        12.0    -       -             0        cn17660-enp5s0 
binary_ID0000019                    1   condorpool 10.737    1    10.737         0.507    0.0  4.0         -        11.0    -       -             0        cn17661-ens4   
binary_ID0000016                    1   condorpool 10.934    1    10.934         0.513    0.0  4.0         -        12.0    -       -             0        cn17661-ens4   
binary_ID0000027                    1   condorpool 11.571    1    11.571         0.555    0.0  4.0         -        12.0    -       -             0        cn17645-ens4   
binary_ID0000017                    1   condorpool 10.64     1    10.64          0.51     1.0  10.0        -        11.0    -       -             0        cn17661-ens4   
binary_ID0000028                    1   condorpool 10.693    1    10.693         0.51     0.0  11.0        -        11.0    -       -             0        cn17661-ens4   
binary_ID0000025                    1   condorpool 11.264    1    11.264         0.521    0.0  11.0        -        11.0    -       -             0        cn17660-enp5s0 
binary_ID0000026                    1   condorpool 11.156    1    11.156         0.551    0.0  10.0        -        11.0    -       -             0        cn17645-ens4   
binary_ID0000023                    1   condorpool 11.515    1    11.515         0.557    0.0  10.0        -        12.0    -       -             0        cn17660-enp5s0 
binary_ID0000024                    1   condorpool 11.295    1    11.295         0.5      0.0  14.0        -        11.0    -       -             0        cn17645-ens4   
binary_ID0000021                    1   condorpool 12.454    1    12.454         0.559    0.0  14.0        -        12.0    -       -             0        cn17651-ens4   
binary_ID0000022                    1   condorpool 12.344    1    12.344         0.556    0.0  14.0        -        12.0    -       -             0        cn17651-ens4   
binary_ID0000030                    1   condorpool 12.113    1    12.113         0.533    0.0  14.0        -        12.0    -       -             0        cn17653-ens4   
binary_ID0000020                    1   condorpool 11.753    1    11.753         0.535    0.0  14.0        -        12.0    -       -             0        cn17653-ens4   
binary_ID0000031                    1   condorpool 11.071    1    11.071         0.564    0.0  9.0         -        11.0    -       -             0        cn17636-enp5s0 
process_ID0000036                   1   condorpool 11.754    1    11.754         0.56     0.0  1.0         -        12.0    -       -             0        cn17660-enp5s0 
