
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# c5b9aee6-88a2-4979-a8dd-9d0310c29b0a (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.214     1    3.214          0.15     0.0  17.0        -        3.0     -       -             0        cn17658-enp5s0 
createfile_ID0000001                1   condorpool 4.896     1    4.896          1.192    0.0  0.0         -        5.0     -       -             0        cn17658-enp5s0 
stage_out_remote_condorpool_0_0     1   condorpool 7.888     1    7.888          2.194    1.0  0.0         -        8.0     -       -             0        cn17658-enp5s0 
binary_ID0000003                    1   condorpool 5.234     1    5.234          1.292    0.0  8.0         -        6.0     -       -             0        cn17658-enp5s0 
binary_ID0000002                    1   condorpool 2.776     1    2.776          1.354    0.0  14.0        -        3.0     -       -             0        cn17658-enp5s0 
stage_out_remote_condorpool_1_0     1   condorpool 5.612     1    5.612          2.023    0.0  20.0        -        6.0     -       -             0        cn17658-enp5s0 
stage_out_remote_condorpool_1_1     1   condorpool 5.259     1    5.259          2.367    0.0  14.0        -        6.0     -       -             0        cn17641-ens4   
binary_ID0000007                    1   condorpool 2.887     1    2.887          1.91     0.0  14.0        -        3.0     -       -             0        cn17643-ens4   
binary_ID0000005                    1   condorpool 3.308     1    3.308          1.81     0.0  14.0        -        4.0     -       -             0        cn17651-ens4   
binary_ID0000006                    1   condorpool 5.917     1    5.917          1.873    0.0  14.0        -        6.0     -       -             0        cn17656-enp5s0 
binary_ID0000004                    1   condorpool 4.984     1    4.984          1.952    0.0  14.0        -        5.0     -       -             0        cn17652-enp5s0 
stage_out_remote_condorpool_2_1     1   condorpool 8.275     1    8.275          2.891    0.0  1.0         -        8.0     -       -             0        cn17651-ens4   
stage_out_remote_condorpool_2_0     1   condorpool 7.32      1    7.32           3.687    1.0  0.0         -        7.0     -       -             0        cn17652-enp5s0 
binary_ID0000008                    1   condorpool 6.05      1    6.05           1.846    1.0  0.0         -        6.0     -       -             0        cn17656-enp5s0 
binary_ID0000014                    1   condorpool 6.429     1    6.429          1.963    1.0  0.0         -        6.0     -       -             0        cn17643-ens4   
binary_ID0000015                    1   condorpool 3.05      1    3.05           1.714    1.0  3.0         -        4.0     -       -             0        cn17651-ens4   
binary_ID0000012                    1   condorpool 5.376     1    5.376          1.776    0.0  6.0         -        6.0     -       -             0        cn17656-enp5s0 
binary_ID0000013                    1   condorpool 3.104     1    3.104          1.776    1.0  2.0         -        3.0     -       -             0        cn17643-ens4   
binary_ID0000010                    1   condorpool 6.15      1    6.15           1.699    0.0  2.0         -        6.0     -       -             0        cn17651-ens4   
binary_ID0000011                    1   condorpool 5.866     1    5.866          1.788    0.0  2.0         -        6.0     -       -             0        cn17652-enp5s0 
binary_ID0000009                    1   condorpool 5.735     1    5.735          1.703    0.0  5.0         -        6.0     -       -             0        cn17643-ens4   
stage_out_remote_condorpool_3_0     1   condorpool 16.078    1    16.078         6.723    1.0  0.0         -        17.0    -       -             0        cn17656-enp5s0 
stage_out_remote_condorpool_3_1     1   condorpool 10.936    1    10.936         6.869    1.0  0.0         -        12.0    -       -             0        cn17643-ens4   
binary_ID0000018                    1   condorpool 3.174     1    3.174          2.15     0.0  9.0         -        3.0     -       -             0        cn17658-enp5s0 
binary_ID0000029                    1   condorpool 5.45      1    5.45           1.867    0.0  9.0         -        6.0     -       -             0        cn17641-ens4   
binary_ID0000019                    1   condorpool 2.787     1    2.787          1.681    0.0  9.0         -        3.0     -       -             0        cn17651-ens4   
binary_ID0000016                    1   condorpool 4.961     1    4.961          1.696    0.0  9.0         -        5.0     -       -             0        cn17652-enp5s0 
binary_ID0000027                    1   condorpool 6.014     1    6.014          1.825    0.0  3.0         -        6.0     -       -             0        cn17645-ens4   
binary_ID0000017                    1   condorpool 2.294     1    2.294          1.803    1.0  3.0         -        3.0     -       -             0        cn17639-ens4   
binary_ID0000028                    1   condorpool 6.47      1    6.47           1.781    0.0  3.0         -        7.0     -       -             0        cn17655-ens4   
binary_ID0000025                    1   condorpool 5.394     1    5.394          1.707    0.0  3.0         -        6.0     -       -             0        cn17657-ens4   
binary_ID0000026                    1   condorpool 6.407     1    6.407          1.745    0.0  3.0         -        7.0     -       -             0        cn17635-ens4   
binary_ID0000023                    1   condorpool 4.124     1    4.124          1.135    0.0  1.0         -        4.0     -       -             0        cn17656-enp5s0 
binary_ID0000024                    1   condorpool 6.265     1    6.265          1.774    0.0  1.0         -        6.0     -       -             0        cn17639-ens4   
binary_ID0000021                    1   condorpool 2.623     1    2.623          1.146    0.0  1.0         -        3.0     -       -             0        cn17643-ens4   
binary_ID0000022                    1   condorpool 5.319     1    5.319          1.704    0.0  1.0         -        6.0     -       -             0        cn17651-ens4   
binary_ID0000030                    1   condorpool 6.63      1    6.63           1.999    0.0  1.0         -        7.0     -       -             0        cn17658-enp5s0 
binary_ID0000020                    1   condorpool 2.319     1    2.319          1.652    0.0  1.0         -        2.0     -       -             0        cn17645-ens4   
binary_ID0000031                    1   condorpool 5.644     1    5.644          1.733    1.0  1.0         -        6.0     -       -             0        cn17652-enp5s0 
stage_out_remote_condorpool_4_0     1   condorpool 24.364    1    24.364         14.186   0.0  0.0         -        24.0    -       -             0        cn17645-ens4   
stage_out_remote_condorpool_4_1     1   condorpool 17.692    1    17.692         14.862   0.0  0.0         -        18.0    -       -             0        cn17652-enp5s0 
binary_ID0000038                    1   condorpool 1.755     1    1.755          1.659    0.0  0.0         -        2.0     -       -             0        cn17651-ens4   
binary_ID0000039                    1   condorpool 3.408     1    3.408          1.945    0.0  0.0         -        4.0     -       -             0        cn17658-enp5s0 
binary_ID0000036                    1   condorpool 3.294     1    3.294          2.847    0.0  0.0         -        4.0     -       -             0        cn17639-ens4   
binary_ID0000058                    1   condorpool 2.52      1    2.52           1.986    0.0  2.0         -        3.0     -       -             0        cn17651-ens4   
binary_ID0000037                    1   condorpool 5.529     1    5.529          1.984    0.0  0.0         -        6.0     -       -             0        cn17651-ens4   
binary_ID0000059                    1   condorpool 4.831     1    4.831          1.866    0.0  1.0         -        5.0     -       -             0        cn17658-enp5s0 
binary_ID0000034                    1   condorpool 6.561     1    6.561          1.806    0.0  1.0         -        6.0     -       -             0        cn17639-ens4   
binary_ID0000056                    1   condorpool 3.725     1    3.725          1.755    0.0  5.0         -        4.0     -       -             0        cn17658-enp5s0 
binary_ID0000035                    1   condorpool 6.065     1    6.065          2.096    0.0  5.0         -        6.0     -       -             0        cn17651-ens4   
binary_ID0000057                    1   condorpool 2.924     1    2.924          1.78     0.0  1.0         -        3.0     -       -             0        cn17641-ens4   
binary_ID0000032                    1   condorpool 5.83      1    5.83           1.865    0.0  1.0         -        6.0     -       -             0        cn17643-ens4   
binary_ID0000054                    1   condorpool 4.481     1    4.481          1.729    0.0  1.0         -        5.0     -       -             0        cn17656-enp5s0 
