
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 2d68cd80-ae8f-466d-95e7-8894bf4e54a2 (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.492     1    3.492          0.177    0.0  16.0        -        4.0     -       -             0        cn17639-ens4   
createfile_ID0000001                1   condorpool 26.605    1    26.605         4.633    0.0  1.0         -        26.0    -       -             0        cn17639-ens4   
binary_ID0000003                    1   condorpool 6.133     1    6.133          4.78     0.0  0.0         -        6.0     -       -             0        cn17639-ens4   
binary_ID0000002                    1   condorpool 6.638     1    6.638          4.628    0.0  7.0         -        6.0     -       -             0        cn17639-ens4   
binary_ID0000007                    1   condorpool 8.129     1    8.129          5.191    0.0  1.0         -        8.0     -       -             0        cn17639-ens4   
binary_ID0000005                    1   condorpool 8.795     1    8.795          5.247    0.0  8.0         -        9.0     -       -             0        cn17639-ens4   
binary_ID0000006                    1   condorpool 16.323    1    16.323         7.157    1.0  14.0        -        17.0    -       -             0        cn17644-enp5s0 
binary_ID0000004                    1   condorpool 9.114     1    9.114          6.965    0.0  14.0        -        9.0     -       -             0        cn17636-enp5s0 
binary_ID0000008                    1   condorpool 8.553     1    8.553          6.755    0.0  0.0         -        9.0     -       -             0        cn17639-ens4   
binary_ID0000014                    1   condorpool 21.954    1    21.954         7.404    0.0  0.0         -        22.0    -       -             0        cn17644-enp5s0 
binary_ID0000015                    1   condorpool 24.525    1    24.525         7.533    0.0  9.0         -        25.0    -       -             0        cn17639-ens4   
binary_ID0000012                    1   condorpool 10.125    1    10.125         6.884    0.0  21.0        -        10.0    -       -             0        cn17636-enp5s0 
binary_ID0000013                    1   condorpool 9.154     1    9.154          6.906    0.0  21.0        -        9.0     -       -             0        cn17637-ens4   
binary_ID0000010                    1   condorpool 10.18     1    10.18          7.173    0.0  16.0        -        10.0    -       -             0        cn17640-enp5s0 
binary_ID0000011                    1   condorpool 8.612     1    8.612          6.501    0.0  16.0        -        9.0     -       -             0        cn17635-ens4   
