
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# ca1618eb-ad56-45c9-85a2-4c8f223fba6f (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
process_ID0000036                   1   condorpool 3.539     1    3.539          0.125    1.0  0.0         -        3.0     -       -             0        cn17641-ens4   
process_ID0000047                   1   condorpool 4.103     1    4.103          0.198    1.0  0.0         -        4.0     -       -             0        cn17658-enp5s0 
process_ID0000037                   1   condorpool 4.061     1    4.061          0.166    1.0  0.0         -        4.0     -       -             0        cn17639-ens4   
process_ID0000038                   1   condorpool 3.758     1    3.758          0.158    1.0  0.0         -        4.0     -       -             0        cn17655-ens4   
process_ID0000039                   1   condorpool 3.503     1    3.503          0.161    0.0  0.0         -        4.0     -       -             0        cn17641-ens4   
process_ID0000032                   1   condorpool 3.821     1    3.821          0.195    0.0  0.0         -        4.0     -       -             0        cn17658-enp5s0 
process_ID0000043                   1   condorpool 3.625     1    3.625          0.129    0.0  0.0         -        4.0     -       -             0        cn17639-ens4   
process_ID0000033                   1   condorpool 3.682     1    3.682          0.169    0.0  0.0         -        4.0     -       -             0        cn17655-ens4   
process_ID0000044                   1   condorpool 2.842     1    2.842          0.124    1.0  3.0         -        3.0     -       -             0        cn17652-enp5s0 
process_ID0000034                   1   condorpool 4.609     1    4.609          0.154    1.0  0.0         -        5.0     -       -             0        cn17641-ens4   
process_ID0000045                   1   condorpool 4.525     1    4.525          0.19     1.0  0.0         -        5.0     -       -             0        cn17658-enp5s0 
process_ID0000035                   1   condorpool 4.468     1    4.468          0.128    1.0  0.0         -        5.0     -       -             0        cn17639-ens4   
process_ID0000046                   1   condorpool 4.374     1    4.374          0.148    1.0  0.0         -        5.0     -       -             0        cn17655-ens4   
process_ID0000040                   1   condorpool 3.409     1    3.409          0.127    1.0  1.0         -        4.0     -       -             0        cn17652-enp5s0 
process_ID0000041                   1   condorpool 3.335     1    3.335          0.126    0.0  0.0         -        4.0     -       -             0        cn17641-ens4   
process_ID0000042                   1   condorpool 3.817     1    3.817          0.216    0.0  1.0         -        4.0     -       -             0        cn17658-enp5s0 
stage_out_remote_condorpool_5_1     1   condorpool 8.696     1    8.696          1.191    2.0  0.0         -        9.0     -       -             0        cn17641-ens4   
stage_out_remote_condorpool_5_0     1   condorpool 8.952     1    8.952          1.294    2.0  0.0         -        9.0     -       -             0        cn17658-enp5s0 
reduce_ID0000054                    1   condorpool 6.508     1    6.508          0.285    2.0  0.0         -        7.0     -       -             0        cn17639-ens4   
reduce_ID0000053                    1   condorpool 7.036     1    7.036          0.252    2.0  0.0         -        7.0     -       -             0        cn17655-ens4   
reduce_ID0000052                    1   condorpool 6.365     1    6.365          0.256    0.0  7.0         -        6.0     -       -             0        cn17639-ens4   
