
# Job            - name of the job
# Try            - number representing the job instance run count
# Site           - site where the job ran
# Kickstart      - actual duration of the job instance in seconds on the
#                  remote compute node
# Mult           - multiplier factor specified by the user
# Kickstart-Mult - Kickstart time multiplied by the multiplier factor
# CPU-Time       - remote cpu time computed as the stime + utime
# Post           - postscript time as reported by DAGMan
# CondorQTime    - time between submission by DAGMan and the remote Grid
#                  submission. It is an estimate of the time spent in the
#                  condor q on the submit node
# Resource       - time between the remote Grid submission and start of
#                  remote execution. It is an estimate of the time job
#                  spent in the remote queue
# Runtime        - time spent on the resource as seen by Condor DAGMan.
#                  Is always >= Kickstart
# Seqexec        - time taken for the completion of a clustered job
# Seqexec-Delay  - time difference between the time for the completion
#                  of a clustered job and sum of all the individual
#                  tasks Kickstart time
# Exitcode       - exitcode for this job
# Hostname       - name of the host where the job ran, as reported by
#                  Kickstart
# 781dad88-fc02-4bb2-a013-d6a5bd9906fb (binary-tree)
Job                                 Try Site       Kickstart Mult Kickstart-Mult CPU-Time Post CondorQTime Resource Runtime Seqexec Seqexec-Delay Exitcode Hostname       
create_dir_binary-tree_0_condorpool 1   condorpool 3.192     1    3.192          0.152    0.0  18.0        -        3.0     -       -             0        cn17660-enp5s0 
createfile_ID0000001                1   condorpool 6.351     1    6.351          12.396   0.0  1.0         -        7.0     -       -             0        cn17660-enp5s0 
binary_ID0000003                    1   condorpool 9.158     1    9.158          21.859   0.0  1.0         -        10.0    -       -             0        cn17660-enp5s0 
binary_ID0000002                    1   condorpool 9.747     1    9.747          23.85    0.0  1.0         -        10.0    -       -             0        cn17660-enp5s0 
binary_ID0000007                    1   condorpool 9.992     1    9.992          23.982   0.0  1.0         -        10.0    -       -             0        cn17660-enp5s0 
binary_ID0000005                    1   condorpool 10.038    1    10.038         24.314   0.0  0.0         -        10.0    -       -             0        cn17660-enp5s0 
binary_ID0000006                    1   condorpool 9.546     1    9.546          23.355   0.0  10.0        -        10.0    -       -             0        cn17660-enp5s0 
binary_ID0000004                    1   condorpool 8.968     1    8.968          22.659   0.0  10.0        -        9.0     -       -             0        cn17660-enp5s0 
binary_ID0000008                    1   condorpool 10.847    1    10.847         23.794   0.0  10.0        -        11.0    -       -             0        cn17660-enp5s0 
binary_ID0000014                    1   condorpool 10.374    1    10.374         23.32    0.0  10.0        -        11.0    -       -             0        cn17660-enp5s0 
binary_ID0000015                    1   condorpool 10.486    1    10.486         22.326   0.0  10.0        -        11.0    -       -             0        cn17661-ens4   
binary_ID0000012                    1   condorpool 10.316    1    10.316         23.033   0.0  9.0         -        11.0    -       -             0        cn17661-ens4   
binary_ID0000013                    1   condorpool 12.205    1    12.205         27.739   0.0  9.0         -        12.0    -       -             0        cn17645-ens4   
binary_ID0000010                    1   condorpool 12.965    1    12.965         26.632   0.0  4.0         -        13.0    -       -             0        cn17645-ens4   
binary_ID0000011                    1   condorpool 11.285    1    11.285         27.27    0.0  4.0         -        12.0    -       -             0        cn17651-ens4   
binary_ID0000009                    1   condorpool 12.363    1    12.363         28.981   0.0  4.0         -        13.0    -       -             0        cn17651-ens4   
binary_ID0000018                    1   condorpool 9.18      1    9.18           24.45    0.0  1.0         -        9.0     -       -             0        cn17660-enp5s0 
binary_ID0000029                    1   condorpool 10.315    1    10.315         23.799   0.0  0.0         -        10.0    -       -             0        cn17660-enp5s0 
binary_ID0000019                    1   condorpool 10.096    1    10.096         24.373   0.0  10.0        -        10.0    -       -             0        cn17660-enp5s0 
binary_ID0000016                    1   condorpool 9.226     1    9.226          23.483   0.0  11.0        -        9.0     -       -             0        cn17660-enp5s0 
binary_ID0000027                    1   condorpool 11.025    1    11.025         22.274   0.0  20.0        -        11.0    -       -             0        cn17661-ens4   
binary_ID0000017                    1   condorpool 10.811    1    10.811         22.458   1.0  15.0        -        11.0    -       -             0        cn17661-ens4   
binary_ID0000028                    1   condorpool 12.039    1    12.039         27.027   1.0  15.0        -        12.0    -       -             0        cn17645-ens4   
binary_ID0000025                    1   condorpool 12.306    1    12.306         27.117   1.0  15.0        -        13.0    -       -             0        cn17645-ens4   
binary_ID0000026                    1   condorpool 12.917    1    12.917         29.672   1.0  15.0        -        13.0    -       -             0        cn17651-ens4   
binary_ID0000023                    1   condorpool 12.128    1    12.128         27.586   1.0  15.0        -        13.0    -       -             0        cn17651-ens4   
binary_ID0000024                    1   condorpool 41.946    1    41.946         80.889   0.0  10.0        -        42.0    -       -             0        cn17653-ens4   
binary_ID0000021                    1   condorpool 35.601    1    35.601         99.482   0.0  10.0        -        36.0    -       -             0        cn17653-ens4   
binary_ID0000022                    1   condorpool 11.814    1    11.814         25.284   1.0  9.0         -        12.0    -       -             0        cn17636-enp5s0 
binary_ID0000030                    1   condorpool 12.593    1    12.593         25.982   1.0  9.0         -        13.0    -       -             0        cn17636-enp5s0 
binary_ID0000020                    1   condorpool 13.468    1    13.468         28.55    1.0  9.0         -        14.0    -       -             0        cn17639-ens4   
binary_ID0000031                    1   condorpool 12.269    1    12.269         28.083   1.0  4.0         -        13.0    -       -             0        cn17639-ens4   
process_ID0000036                   1   condorpool 8.748     1    8.748          23.478   1.0  0.0         -        9.0     -       -             0        cn17660-enp5s0 
process_ID0000047                   1   condorpool 9.94      1    9.94           23.779   1.0  0.0         -        11.0    -       -             0        cn17660-enp5s0 
process_ID0000037                   1   condorpool 8.112     1    8.112          21.22    0.0  10.0        -        8.0     -       -             0        cn17660-enp5s0 
process_ID0000038                   1   condorpool 10.053    1    10.053         23.916   0.0  11.0        -        10.0    -       -             0        cn17660-enp5s0 
process_ID0000039                   1   condorpool 9.835     1    9.835          21.155   0.0  17.0        -        10.0    -       -             0        cn17660-enp5s0 
process_ID0000032                   1   condorpool 10.337    1    10.337         22.946   0.0  14.0        -        10.0    -       -             0        cn17661-ens4   
process_ID0000043                   1   condorpool 10.776    1    10.776         22.177   0.0  14.0        -        11.0    -       -             0        cn17661-ens4   
process_ID0000033                   1   condorpool 11.852    1    11.852         26.905   0.0  14.0        -        12.0    -       -             0        cn17645-ens4   
process_ID0000044                   1   condorpool 12.095    1    12.095         26.341   0.0  14.0        -        12.0    -       -             0        cn17645-ens4   
process_ID0000034                   1   condorpool 12.763    1    12.763         26.687   1.0  14.0        -        13.0    -       -             0        cn17651-ens4   
process_ID0000045                   1   condorpool 12.311    1    12.311         26.827   1.0  9.0         -        13.0    -       -             0        cn17651-ens4   
process_ID0000035                   1   condorpool 36.123    1    36.123         88.283   0.0  9.0         -        36.0    -       -             0        cn17653-ens4   
process_ID0000046                   1   condorpool 45.752    1    45.752         68.051   0.0  9.0         -        46.0    -       -             0        cn17653-ens4   
process_ID0000040                   1   condorpool 10.835    1    10.835         25.281   0.0  9.0         -        11.0    -       -             0        cn17636-enp5s0 
process_ID0000041                   1   condorpool 10.426    1    10.426         24.865   0.0  9.0         -        11.0    -       -             0        cn17636-enp5s0 
process_ID0000042                   1   condorpool 10.488    1    10.488         25.388   0.0  4.0         -        11.0    -       -             0        cn17639-ens4   
process_ID0000058                   1   condorpool 11.122    1    11.122         22.44    0.0  19.0        -        11.0    -       -             0        cn17660-enp5s0 
process_ID0000048                   1   condorpool 11.187    1    11.187         23.01    0.0  19.0        -        12.0    -       -             0        cn17660-enp5s0 
process_ID0000059                   1   condorpool 11.467    1    11.467         22.896   0.0  19.0        -        12.0    -       -             0        cn17661-ens4   
process_ID0000049                   1   condorpool 11.901    1    11.901         22.984   0.0  18.0        -        12.0    -       -             0        cn17661-ens4   
process_ID0000054                   1   condorpool 14.67     1    14.67          25.942   0.0  18.0        -        15.0    -       -             0        cn17645-ens4   
process_ID0000055                   1   condorpool 14.383    1    14.383         27.614   0.0  13.0        -        15.0    -       -             0        cn17645-ens4   
process_ID0000056                   1   condorpool 14.952    1    14.952         27.012   0.0  13.0        -        15.0    -       -             0        cn17651-ens4   
process_ID0000057                   1   condorpool 14.02     1    14.02          27.845   0.0  13.0        -        14.0    -       -             0        cn17651-ens4   
process_ID0000050                   1   condorpool 47.536    1    47.536         388.356  0.0  13.0        -        48.0    -       -             0        cn17653-ens4   
process_ID0000061                   1   condorpool 44.65     1    44.65          117.843  0.0  13.0        -        45.0    -       -             0        cn17653-ens4   
process_ID0000051                   1   condorpool 11.33     1    11.33          24.877   0.0  8.0         -        11.0    -       -             0        cn17636-enp5s0 
process_ID0000062                   1   condorpool 12.543    1    12.543         24.055   0.0  8.0         -        13.0    -       -             0        cn17636-enp5s0 
process_ID0000052                   1   condorpool 13.49     1    13.49          26.33    0.0  8.0         -        14.0    -       -             0        cn17639-ens4   
process_ID0000063                   1   condorpool 13.84     1    13.84          27.61    0.0  8.0         -        14.0    -       -             0        cn17639-ens4   
process_ID0000053                   1   condorpool 13.687    1    13.687         51.407   0.0  8.0         -        14.0    -       -             0        cn17644-enp5s0 
process_ID0000060                   1   condorpool 14.142    1    14.142         26.088   0.0  2.0         -        14.0    -       -             0        cn17644-enp5s0 
process_ID0000069                   1   condorpool 9.712     1    9.712          24.539   0.0  0.0         -        10.0    -       -             0        cn17660-enp5s0 
process_ID0000065                   1   condorpool 8.936     1    8.936          23.032   0.0  0.0         -        9.0     -       -             0        cn17660-enp5s0 
process_ID0000076                   1   condorpool 10.143    1    10.143         25.394   0.0  9.0         -        11.0    -       -             0        cn17660-enp5s0 
process_ID0000066                   1   condorpool 9.045     1    9.045          21.723   0.0  10.0        -        9.0     -       -             0        cn17660-enp5s0 
process_ID0000077                   1   condorpool 10.877    1    10.877         23.15    1.0  19.0        -        11.0    -       -             0        cn17660-enp5s0 
process_ID0000067                   1   condorpool 10.333    1    10.333         21.94    1.0  15.0        -        10.0    -       -             0        cn17660-enp5s0 
process_ID0000078                   1   condorpool 14.98     1    14.98          36.065   0.0  15.0        -        15.0    -       -             0        cn17661-ens4   
process_ID0000068                   1   condorpool 12.445    1    12.445         24.842   0.0  15.0        -        13.0    -       -             0        cn17661-ens4   
process_ID0000079                   1   condorpool 47.165    1    47.165         619.972  0.0  15.0        -        48.0    -       -             0        cn17645-ens4   
process_ID0000072                   1   condorpool 45.816    1    45.816         229.854  0.0  15.0        -        46.0    -       -             0        cn17645-ens4   
process_ID0000073                   1   condorpool 25.427    1    25.427         40.48    0.0  9.0         -        26.0    -       -             0        cn17651-ens4   
process_ID0000074                   1   condorpool 25.145    1    25.145         38.844   0.0  9.0         -        26.0    -       -             0        cn17651-ens4   
process_ID0000064                   1   condorpool 40.817    1    40.817         105.993  0.0  9.0         -        41.0    -       -             0        cn17653-ens4   
process_ID0000075                   1   condorpool 51.039    1    51.039         352.743  1.0  9.0         -        52.0    -       -             0        cn17653-ens4   
process_ID0000070                   1   condorpool 11.93     1    11.93          27.274   0.0  9.0         -        12.0    -       -             0        cn17636-enp5s0 
process_ID0000071                   1   condorpool 11.539    1    11.539         25.956   0.0  4.0         -        12.0    -       -             0        cn17636-enp5s0 
process_ID0000087                   1   condorpool 11.468    1    11.468         22.77    0.0  13.0        -        12.0    -       -             0        cn17660-enp5s0 
process_ID0000088                   1   condorpool 11.323    1    11.323         23.397   0.0  13.0        -        12.0    -       -             0        cn17660-enp5s0 
process_ID0000089                   1   condorpool 15.037    1    15.037         26.055   1.0  13.0        -        15.0    -       -             0        cn17661-ens4   
process_ID0000083                   1   condorpool 13.5      1    13.5           24.844   1.0  13.0        -        14.0    -       -             0        cn17661-ens4   
process_ID0000094                   1   condorpool 56.111    1    56.111         1032.945 0.0  13.0        -        56.0    -       -             -6       cn17645-ens4   
process_ID0000084                   1   condorpool 54.758    1    54.758         118.075  0.0  8.0         -        55.0    -       -             0        cn17645-ens4   
